index,mmd_score,std
1000,2.430593967437744,0.02159166022510236
5000,0.8561457395553589,0.004470653590987443
10000,1.3459989428520205,0.008474156020021642
10000,1.3354028463363647,0.0058758625527880436
11000,1.2008588075637818,0.011760530472460071
1000,2.4420881271362305,0.0
2000,1.231909155845642,0.0
3000,1.08502197265625,0.0
4000,0.9393864274024964,0.0
5000,0.8570453524589539,0.0
6000,0.8422000408172607,0.0
7000,0.9488556981086732,0.0
8000,1.0563522577285769,0.0
9000,1.2493958473205566,0.0
10000,1.3337223529815674,0.0
11000,1.204522967338562,0.0
12000,0.9265758991241456,0.0
13000,0.7990823984146118,0.0
14000,0.7424287796020508,0.0
15000,0.7457206249237059,0.0
16000,0.7461820244789124,0.0
