index,mmd_score,std
1000,1166.289566532258,10.201717757209892
2000,2982.903981854838,35.81857586260361
3000,1315.5965221774193,23.74174998618875
4000,869.3959173387095,7.4305013657513586
5000,731.1159274193549,13.325863786245568
6000,975.0430947580644,11.281551469956606
7000,936.6504536290324,14.858108030533366
8000,1901.020161290323,46.12761295912746
9000,830.5962701612905,11.03485669347684
10000,1395.538306451613,22.389988188413906
11000,886.6469254032259,17.122003975351365
12000,837.2169858870967,12.13472815305002
13000,876.694808467742,16.420567829263106
14000,1446.2872983870968,32.75492015360394
15000,703.8656754032259,13.250591100697445
16000,912.7414314516127,9.003610892339408
17000,1021.7618447580644,18.565382142790586
18000,845.1234879032259,13.436490655361366
19000,681.5478830645161,8.647499295404968
20000,996.040070564516,17.535801621930876
21000,668.6209677419355,9.829891678259756
22000,693.1953125,8.999241022610398
23000,703.968245967742,12.267691639037528
24000,686.5168850806451,9.63095320463988
25000,621.5738407258065,11.401223856270235
26000,784.0325100806451,14.828540686207507
27000,967.4662298387095,12.472517677531641
28000,702.2169858870967,6.966784502149607
29000,709.3949092741935,6.557283521445091
30000,657.1779233870968,6.600947649615192
31000,670.7883064516128,9.859951370006945
32000,693.3742439516127,7.651557669912061
33000,665.906754032258,6.441717511362671
34000,680.9868951612904,9.092840639949856
35000,705.7391633064516,12.296084055973518
36000,705.7797379032259,9.092266784516104
37000,642.4508568548387,14.096337323581881
38000,716.8230846774194,11.319896186879465
39000,661.0972782258065,10.271634050697065
40000,941.0748487903226,15.425927377860566
41000,713.8876008064516,12.572394803134769
42000,839.3916330645161,8.407285302950896
43000,1036.670362903226,8.932925057723844
44000,923.1622983870967,13.533723335564135
45000,726.5320060483873,11.404494754799828
46000,775.047127016129,12.969475464137261
47000,637.2913306451613,11.2458808392954
48000,681.2820060483872,10.003549898509768
49000,794.5929939516127,8.250235370899972
50000,682.5146169354839,10.74663364567283
51000,590.8538306451613,8.127019397395081
52000,640.1055947580645,14.425598814819029
53000,729.1633064516127,8.883889579999211
54000,770.9049899193549,13.442645409328527
55000,658.1214717741935,10.5838683873799
56000,756.609879032258,9.317770475690116
57000,702.5481350806451,9.258473471456345
58000,703.6068548387095,10.002686178315546
59000,885.5078125,14.685812581053126
60000,814.9921875,12.581123699619017
61000,700.3780241935484,13.581660716704647
62000,654.1764112903227,14.29190405898887
63000,607.0534274193549,12.30924902039126
64000,638.4523689516128,10.981533188409324
65000,638.0879536290323,16.258143796869078
66000,749.0753528225806,18.613651924628698
67000,757.3016633064516,13.32414256677047
68000,714.5063004032259,10.58475076794503
69000,694.8036794354839,12.5062197522436
70000,701.6343245967741,16.400373700956163
71000,728.0204133064516,20.02127313335499
72000,701.5567036290323,12.673575156326272
73000,672.2767137096773,12.535500902088295
74000,763.5559475806451,9.668783900884117
75000,852.9236391129033,11.436582417024315
76000,716.8626512096774,12.56171097292452
77000,765.4722782258065,14.841444094287727
78000,758.4254032258065,11.811006536251025
79000,715.6917842741935,17.711418981015434
80000,663.8961693548387,9.434895494448618
81000,684.140372983871,12.81352084583757
82000,766.0793850806451,13.91752404984557
83000,690.6461693548387,12.886430435606592
84000,704.8170362903226,12.245558657099082
85000,695.8515625,13.322913373328793
86000,707.2671370967741,13.878235470427112
87000,709.406502016129,14.711043100479445
88000,777.749747983871,13.826588572054046
89000,670.2605846774194,17.603792580409472
90000,677.3664314516128,8.736182147104858
91000,848.8001512096774,7.498480519972856
92000,660.9619455645161,12.427408113458764
93000,660.5642641129032,10.535605386569356
94000,702.5599798387095,9.935599091864148
95000,924.2215221774194,17.4533317522196
96000,655.7273185483872,14.146636195296473
97000,657.2998991935483,13.121560435400571
98000,644.5642641129032,13.333838293838973
99000,682.2127016129032,20.251160345417162
100000,624.9203629032259,13.904756449493014
101000,780.6363407258065,15.97407052115332
102000,737.7129536290323,10.292218229465286
103000,731.4440524193549,10.896284640154187
104000,710.1602822580646,11.428682221337366
105000,741.577872983871,18.338175677725946
106000,734.7913306451613,8.285775881332432
107000,762.9931955645161,14.259209961489455
108000,736.530745967742,14.902874983648445
109000,635.9180947580645,10.883705456516473
110000,715.5372983870967,17.203685408407082
111000,790.8125,11.031013598168045
112000,767.4402721774194,8.003421848708953
113000,745.3780241935484,14.753746648413696
114000,648.6060987903227,11.07901983866057
115000,823.4254032258065,13.708909291033473
116000,655.796370967742,15.856611338171284
117000,711.444808467742,12.5552054363129
118000,769.1214717741935,9.0442700582832
119000,675.6849798387096,10.325360211139015
120000,712.9387600806451,11.622291725764894
121000,668.2333669354839,13.008951066512315
122000,710.3429939516127,12.704739275800906
123000,738.3235887096774,17.370252352029837
124000,702.765877016129,9.719582352804109
125000,668.5652721774194,11.23141805170962
126000,699.4664818548387,12.399784165877
127000,727.1665826612905,10.153763316610911
128000,702.921622983871,11.415624985117324
129000,623.351814516129,8.198003223201598
130000,661.1839717741935,20.142303882933394
131000,668.883316532258,7.3172897902089105
132000,774.6358366935484,11.507660742964141
133000,772.999747983871,15.480256143529925
134000,667.2001008064517,10.953818251342335
135000,667.4947076612904,13.373938695522213
136000,657.3618951612904,11.235823717484
137000,773.6824596774194,13.008782465054571
138000,743.2943548387095,17.810528816396495
139000,666.039314516129,10.126906255073447
140000,746.4546370967741,17.272147838340672
141000,700.5430947580646,10.874624669398058
142000,790.2930947580646,13.635148092660208
143000,678.210685483871,15.188151406595134
144000,644.4087701612904,9.742571826012618
145000,734.6701108870967,11.597295992990196
146000,869.0342741935484,16.11318213174667
147000,679.7565524193549,9.022643269033123
148000,684.2303427419355,12.069639894805679
149000,756.8573588709677,13.636374262461436
150000,757.805191532258,8.199202667645576
151000,597.4826108870968,12.817186886269806
152000,608.2754536290323,5.044760188717434
153000,728.3994455645161,7.769002381268499
154000,724.4785786290323,12.409286898655578
155000,705.4034778225806,11.892495745010741
156000,679.6116431451613,23.868386787444177
157000,665.8697076612904,13.492556142163405
158000,851.3974294354839,16.820099928038033
159000,824.1063508064516,19.964393582428574
160000,694.1549899193549,15.277676433921206
161000,773.9654737903226,9.505690007693367
162000,644.594254032258,7.791592055583847
163000,679.3661794354839,8.405182429030209
164000,878.0879536290323,15.29488611702631
165000,656.9269153225806,12.516498298158007
166000,693.4286794354839,13.318989287758185
167000,643.2648689516128,9.490060611752392
168000,673.0090725806451,11.723231618438673
169000,799.8366935483873,13.201020357234373
170000,624.0007560483872,12.179649952777153
171000,623.4755544354839,13.821297666035873
172000,734.304939516129,16.331716285347653
173000,676.883064516129,10.975998962917288
174000,694.1668346774194,13.392644574537421
175000,609.8548387096773,14.358814538771075
176000,663.358870967742,15.988244739051378
177000,656.9599294354839,12.108143435933705
178000,628.9427923387096,9.387343089833609
179000,571.0614919354839,14.370814810854409
180000,740.1383568548387,15.301410752822948
181000,732.1237399193549,15.960041882317537
182000,722.0574596774194,9.650882356543663
183000,654.0879536290323,14.701035395471775
184000,661.9395161290323,13.19774514686063
185000,679.297127016129,12.348058896006458
186000,727.647933467742,12.44473053201653
187000,698.1025705645161,9.356763331082222
188000,629.3233366935483,9.170358351448268
189000,685.3162802419355,13.180554908784494
190000,625.7101814516128,15.282268048657127
191000,682.5945060483872,19.079156849027
192000,657.0501512096773,11.590642796341822
193000,608.2641129032259,10.685452635811249
194000,791.3646673387095,14.330025487302608
195000,633.7454637096773,12.686708337620368
196000,655.8087197580645,13.255685530745321
197000,639.5967741935483,5.866801852095746
198000,638.3931451612904,7.679727730180446
199000,638.7132056451613,11.16864586870944
200000,858.1932963709677,27.953814367660765
