index,mmd_score,std
70000,"tensor(941.5302, device='cuda:2')",16.563824423247713
71000,"tensor(819.0166, device='cuda:2')",7.207262790912237
72000,"tensor(864.5579, device='cuda:2')",15.235537391314445
73000,"tensor(769.5784, device='cuda:2')",10.071711493247406
74000,"tensor(835.1454, device='cuda:2')",13.706630145591333
75000,"tensor(869.9675, device='cuda:2')",16.958002423743338
76000,"tensor(841.5862, device='cuda:2')",13.770411017847163
77000,"tensor(801.6630, device='cuda:2')",12.002689621957659
78000,"tensor(884.2333, device='cuda:2')",19.788037665185453
79000,"tensor(884.1343, device='cuda:2')",10.583779505100047
80000,"tensor(812.4824, device='cuda:2')",11.150656377131511
81000,"tensor(788.9740, device='cuda:2')",14.792754455718624
82000,"tensor(794.2867, device='cuda:2')",13.939043810451
83000,"tensor(897.5295, device='cuda:2')",15.433251381468935
84000,"tensor(787.1716, device='cuda:2')",17.14224335638596
85000,"tensor(797.4390, device='cuda:2')",12.040001370602045
86000,"tensor(799.9188, device='cuda:2')",9.709906746435813
87000,"tensor(755.6111, device='cuda:2')",13.92134498238048
88000,"tensor(765.1766, device='cuda:2')",14.87560587024777
89000,"tensor(806.6285, device='cuda:2')",7.233099456364447
90000,"tensor(771.3314, device='cuda:2')",9.10620258402777
91000,"tensor(836.8641, device='cuda:2')",12.958193422628725
92000,"tensor(818.1713, device='cuda:2')",10.61193417620649
93000,"tensor(771.2316, device='cuda:2')",11.50472857030682
94000,"tensor(853.5733, device='cuda:2')",9.570296236501227
95000,"tensor(774.4650, device='cuda:2')",11.323076381824867
96000,"tensor(788.6988, device='cuda:2')",7.8117687544970975
97000,"tensor(787.0927, device='cuda:2')",8.349425727076078
98000,"tensor(781.1048, device='cuda:2')",10.865921374342246
99000,"tensor(782.2684, device='cuda:2')",11.258838604123136
100000,"tensor(851.9742, device='cuda:2')",10.592648987748108
101000,"tensor(816.5025, device='cuda:2')",15.495028668995431
102000,"tensor(853.0952, device='cuda:2')",13.137432053984444
103000,"tensor(821.0038, device='cuda:2')",13.946087644041555
104000,"tensor(798.1605, device='cuda:2')",7.4471447895970755
105000,"tensor(840.0599, device='cuda:2')",12.454645518705172
106000,"tensor(775.1507, device='cuda:2')",13.170816371853256
107000,"tensor(812.3581, device='cuda:2')",16.215387891816608
108000,"tensor(794.6386, device='cuda:2')",12.922830610498268
109000,"tensor(746.2717, device='cuda:2')",11.327540347187051
110000,"tensor(816.3223, device='cuda:2')",10.808413976077961
111000,"tensor(827.9365, device='cuda:2')",13.535695476559267
112000,"tensor(792.9511, device='cuda:2')",17.592754347009226
113000,"tensor(852.3034, device='cuda:2')",12.41381351559905
114000,"tensor(796.2543, device='cuda:2')",12.031833308552015
115000,"tensor(791.1146, device='cuda:2')",16.387709731441234
116000,"tensor(785.9117, device='cuda:2')",12.696246205090238
117000,"tensor(791.8810, device='cuda:2')",10.208009108155839
118000,"tensor(786.2555, device='cuda:2')",12.892745796222005
119000,"tensor(757.4496, device='cuda:2')",13.683596527655798
120000,"tensor(778.9385, device='cuda:2')",19.60846330616961
121000,"tensor(863.4541, device='cuda:2')",16.260926445773922
122000,"tensor(810.9418, device='cuda:2')",19.771363149503244
123000,"tensor(752.5219, device='cuda:2')",6.317969424128717
124000,"tensor(827.4375, device='cuda:2')",12.971380801105713
125000,"tensor(757.5297, device='cuda:2')",11.458814279891053
126000,"tensor(763.1129, device='cuda:2')",14.66185681624183
127000,"tensor(868.7268, device='cuda:2')",17.394644419596222
128000,"tensor(810.9168, device='cuda:2')",12.85953914939662
129000,"tensor(755.8115, device='cuda:2')",11.677489304568525
130000,"tensor(764.9539, device='cuda:2')",7.847738684282514
131000,"tensor(748.0746, device='cuda:2')",14.269450048204648
132000,"tensor(846.3405, device='cuda:2')",17.778823844863524
133000,"tensor(751.2734, device='cuda:2')",14.5513057943038
134000,"tensor(789.7893, device='cuda:2')",11.988762705978909
135000,"tensor(759.2437, device='cuda:2')",10.271225448069677
136000,"tensor(788.6215, device='cuda:2')",10.68459664006568
137000,"tensor(759.8626, device='cuda:2')",6.7030398738036325
138000,"tensor(755.9851, device='cuda:2')",14.391438627845993
139000,"tensor(811.6815, device='cuda:2')",16.69963877722889
140000,"tensor(787.7623, device='cuda:2')",16.231157892559445
141000,"tensor(778.0164, device='cuda:2')",11.660396340804107
142000,"tensor(761.7867, device='cuda:2')",10.109277420892235
143000,"tensor(741.7396, device='cuda:2')",19.997590636735197
144000,"tensor(732.0355, device='cuda:2')",17.076219604741375
145000,"tensor(763.1293, device='cuda:2')",13.205950234849224
146000,"tensor(787.8924, device='cuda:2')",14.818080402683089
147000,"tensor(805.1431, device='cuda:2')",13.220362584760355
148000,"tensor(794.3278, device='cuda:2')",13.582038712164856
149000,"tensor(825.1217, device='cuda:2')",16.519705740819386
150000,"tensor(759.9448, device='cuda:2')",12.13392419939219
151000,"tensor(771.9034, device='cuda:2')",12.227873649287796
152000,"tensor(733.8011, device='cuda:2')",9.15758798637789
153000,"tensor(760.5229, device='cuda:2')",19.136531744221564
154000,"tensor(725.5106, device='cuda:2')",10.836617925380251
155000,"tensor(820.0536, device='cuda:2')",13.124015305904967
156000,"tensor(731.6948, device='cuda:2')",10.369840864226557
157000,"tensor(772.2764, device='cuda:2')",9.457086026138649
158000,"tensor(821.2744, device='cuda:2')",16.681271673686357
159000,"tensor(731.8795, device='cuda:2')",10.200578294590073
160000,"tensor(732.4257, device='cuda:2')",11.59097030206418
161000,"tensor(723.2560, device='cuda:2')",11.457431646857385
162000,"tensor(767.7933, device='cuda:2')",14.76781615098861
163000,"tensor(763.5400, device='cuda:2')",7.591629804495715
164000,"tensor(720.8967, device='cuda:2')",16.18005317143528
165000,"tensor(786.3543, device='cuda:2')",18.084310066265143
166000,"tensor(783.6242, device='cuda:2')",10.369792705516996
167000,"tensor(871.7661, device='cuda:2')",15.483215462095801
168000,"tensor(766.4370, device='cuda:2')",12.49749585433596
169000,"tensor(794.2590, device='cuda:2')",13.297386764934545
170000,"tensor(728.1741, device='cuda:2')",14.633233988762624
171000,"tensor(751.3480, device='cuda:2')",11.202480209656294
172000,"tensor(751.6008, device='cuda:2')",11.870557355246195
173000,"tensor(761.5862, device='cuda:2')",15.835587523724694
174000,"tensor(781.3478, device='cuda:2')",15.989713064935383
175000,"tensor(746.0005, device='cuda:2')",17.966035368476632
176000,"tensor(777.1323, device='cuda:2')",8.397363001572517
177000,"tensor(725.1416, device='cuda:2')",9.878399658007023
178000,"tensor(757.4871, device='cuda:2')",11.236207021766493
179000,"tensor(807.2182, device='cuda:2')",10.718018429728478
180000,"tensor(767.3742, device='cuda:2')",17.17507929134342
181000,"tensor(805.4601, device='cuda:2')",9.031098867394654
182000,"tensor(840.4866, device='cuda:2')",11.44808286174468
183000,"tensor(737.5045, device='cuda:2')",8.327076409389527
184000,"tensor(746.7938, device='cuda:2')",11.867027533034088
185000,"tensor(738.9775, device='cuda:2')",11.003708037453864
186000,"tensor(855.9045, device='cuda:2')",19.47925593970279
187000,"tensor(755.1240, device='cuda:2')",14.777378075183174
188000,"tensor(769.7364, device='cuda:2')",13.085816958741939
189000,"tensor(816.2255, device='cuda:2')",17.633318723470293
190000,"tensor(768.9135, device='cuda:2')",10.42518549919792
191000,"tensor(719.1733, device='cuda:2')",15.801640913820718
192000,"tensor(766.7880, device='cuda:2')",9.211708198593811
193000,"tensor(736.0267, device='cuda:2')",11.886431665462249
194000,"tensor(802.5116, device='cuda:2')",12.072161708164515
195000,"tensor(796.5242, device='cuda:2')",21.69671830000602
196000,"tensor(743.9072, device='cuda:2')",16.461775114291452
197000,"tensor(771.3967, device='cuda:2')",6.905786514545195
198000,"tensor(696.3939, device='cuda:2')",11.541596116854238
199000,"tensor(787.1076, device='cuda:2')",14.931802098601796
200000,"tensor(821.9458, device='cuda:2')",6.610621650690804
