index,l1_loss,d_recon,d_fake,d_real,gp_r,gp_h,loss1,loss2,z_e_l2,z_r_l2,var_loss
44,15.839555740356445,7.487751483917236,-52.64023971557617,-279.13644409179693,32.205047607421875,76.74645233154297,211.8240966796875,-265.49435424804693,73.77583312988281,77.05622100830078,0.03516542166471481
45,12.517749786376953,47.56292724609375,-95.24559020996094,-309.6679382324219,2.418284177780152,9.425591468811037,194.95034790039062,-349.3181457519531,73.45844268798828,61.29151153564453,0.008751630783081055
46,15.212504386901855,52.73120498657226,-71.66259765625,-307.28643798828125,67.14076232910156,5.369605541229248,173.07659912109375,-251.76876831054688,72.78915405273438,66.14356231689453,0.03291742131114006
47,11.601032257080078,62.01984024047852,-25.89724922180176,-308.94171142578125,16.656702041625973,32.16632843017578,127.56771850585938,-282.1749572753906,80.44731903076172,71.64196014404297,0.01265890710055828
48,12.888569831848145,37.255287170410156,-49.756813049316406,-265.1334228515625,44.073875427246094,29.863393783569336,195.7774353027344,-285.2356872558594,91.6375732421875,78.7497787475586,0.0026190178468823433
49,10.64991855621338,22.024185180664066,-78.61884307861328,-259.52734375,28.07761001586914,29.28124618530273,253.74945068359372,-262.99200439453125,103.23668670654295,83.26819610595703,0.01134310383349657
50,9.795217514038086,70.84725952148438,-80.7120361328125,-253.34030151367188,26.32642364501953,4.8429908752441415,200.9620056152344,-231.51644897460938,106.37677764892578,74.92523956298828,0.017108967527747154
51,14.02903938293457,95.21319580078124,-25.925945281982425,-265.2040405273437,23.820919036865234,5.505707263946533,139.64736938476562,-224.94322204589844,106.12101745605469,88.78456115722656,0.01910180225968361
52,11.420724868774414,74.64361572265625,-28.606231689453125,-218.07373046875,11.555282592773438,5.2921342849731445,143.9221649169922,-250.77610778808597,90.62097930908205,87.9178466796875,0.010855795815587044
53,12.138765335083008,20.62862777709961,-79.45170593261719,-203.23553466796875,11.555282592773438,5.2921342849731445,235.87374877929688,-250.77610778808597,82.50111389160156,82.4107894897461,0.015879642218351364
54,12.944944381713867,36.06718063354492,-63.823036193847656,-221.2320251464844,15.476521492004395,11.546031951904295,204.7493438720703,-277.93478393554693,79.28645324707031,84.7620849609375,0.019100449979305267
55,14.59457302093506,-4.136755466461182,-65.98683166503906,-181.83209228515625,48.63349151611328,32.224658966064446,258.1693725585937,-169.63121032714844,86.92955017089844,86.52166748046875,0.0005059193936176598
56,16.40669822692871,0.7403694391250609,-76.89544677734375,-213.15499877929688,28.528961181640625,36.86242294311523,269.24658203125,-231.99053955078125,91.12687683105469,85.55792236328125,0.02226297184824944
57,16.431907653808597,22.086082458496094,-47.46934127807617,-254.5828399658203,26.87014579772949,15.90594482421875,234.32568359375,-277.55612182617193,104.511962890625,87.99854278564453,0.0202790517359972
58,18.43551445007324,51.25374221801758,-116.41586303710938,-273.82635498046875,15.044891357421875,30.084646224975586,272.95361328125,-316.2746887207031,100.44686889648438,88.90911102294922,0.0074021266773343095
59,16.88346290588379,76.88520812988281,-102.30296325683594,-322.59564208984375,24.678237915039066,26.962745666503906,227.10614013671875,-262.78872680664057,99.67432403564452,85.13059997558594,0.007295577321201563
60,17.979333877563477,116.19107055664062,-94.65440368652344,-327.9974670410156,33.982070922851555,11.952437400817873,168.42959594726562,-324.9913635253906,101.1718521118164,70.81507110595703,0.007328164298087358
61,16.705490112304688,62.69729995727539,-99.98467254638672,-295.7096252441406,49.66917037963867,33.34215545654297,240.8875274658203,-291.2156677246094,98.5603485107422,88.33432006835938,0.020950045436620712
62,14.902141571044922,44.29195785522461,-87.08867645263672,-304.5643310546875,35.15182876586914,22.913293838500977,243.23870849609372,-313.26654052734375,99.01889038085938,86.5209732055664,0.005528891459107399
63,14.497401237487793,54.49566650390625,-72.20388793945312,-330.11553955078125,37.07334899902344,15.441007614135742,197.5928955078125,-301.9701232910156,98.3388900756836,67.04838562011719,0.0042006177827715865
64,14.28390884399414,67.3724365234375,-84.9670639038086,-406.2267761230469,15.858640670776367,10.53090000152588,210.99459838867188,-384.2139587402344,101.51455688476562,77.60150146484375,0.001020661904476583
65,15.66435432434082,81.4471664428711,-19.51470375061035,-388.7154541015625,33.629226684570305,8.990030288696289,147.4070281982422,-321.9859313964844,106.7619171142578,86.91322326660156,0.022828672081232067
66,15.25990104675293,55.30321884155274,-75.51537322998047,-346.36895751953125,119.2720184326172,15.464458465576172,215.0365295410156,-287.3839416503906,99.01239013671876,80.55207824707031,0.010451363399624823
67,15.25990104675293,55.30321884155274,-75.51537322998047,-389.0418395996094,38.042240142822266,42.35412216186523,215.0365295410156,-418.457275390625,99.01239013671876,80.55207824707031,0.005725986324250698
68,10.461359024047852,2.9815778732299805,-54.76287460327149,-377.2020263671875,31.40610694885254,24.091064453125,220.4250946044922,-410.9149169921875,79.735107421875,78.44732666015625,0.02170311100780964
69,11.57113552093506,-14.262566566467285,-111.857421875,-369.93170166015625,70.48779296875,14.356218338012695,293.629638671875,-425.4248352050781,78.26670837402344,77.67181396484375,0.007820930331945421
70,10.250964164733887,0.7293835878372192,-136.4241943359375,-389.0587158203125,49.79893112182617,39.63727951049805,287.2508239746094,-405.277099609375,78.13821411132812,63.16683959960938,0.01471045147627592
71,12.206557273864744,57.6737174987793,-28.723543167114254,-369.9157104492188,44.4454345703125,25.729589462280273,146.43385314941406,-315.888671875,78.867431640625,84.31004333496094,0.0075097186490893355
72,10.64594841003418,60.59154510498047,-3.7143783569335938,-201.2967071533203,44.586524963378906,47.32469940185547,136.7357177734375,-176.44290161132812,91.43941497802734,91.52751922607422,0.006017505191266537
73,9.24642848968506,29.819150924682614,-76.6771240234375,-366.6408081054688,63.34128952026367,39.8052978515625,245.50543212890625,-283.8723449707031,96.28865051269531,93.11238861083984,0.005120889283716679
74,11.280871391296387,99.40028381347656,-50.75783920288086,-307.4223327636719,49.71839141845703,36.005672454833984,155.42919921875,-170.12094116210938,101.76548767089844,91.02528381347656,0.004955160431563854
75,12.292346000671387,127.68318176269531,-58.21261596679688,-390.5719604492188,40.495155334472656,10.268196105957033,125.82585144042969,-264.6798095703125,98.73069763183594,84.27337646484375,0.01692688837647438
76,14.156691551208494,152.44761657714844,-90.05889892578125,-331.709716796875,40.44609069824219,14.422704696655273,152.22512817382812,-301.1957702636719,108.2602767944336,92.1968765258789,0.015453502535820009
77,13.665451049804688,95.28929901123048,-89.75909423828125,-340.0083312988281,50.62115478515625,13.524362564086914,208.0781555175781,-306.6002197265625,108.49185180664062,91.45105743408205,0.0006678484496660532
78,14.417515754699707,59.61932754516602,-96.73130798339844,-290.5588073730469,60.40204620361328,24.0581111907959,252.45339965820312,-266.0038452148437,106.5985336303711,94.32536315917969,0.0017690130043774843
79,14.777509689331055,36.92370986938477,-121.9879913330078,-355.0108947753906,54.78866577148438,28.553813934326172,297.87506103515625,-336.8507385253906,105.9051513671875,92.12809753417969,0.01841583102941513
80,13.068050384521484,70.31822204589844,-91.35623168945312,-409.3291320800781,54.78866577148438,28.553813934326172,219.1259765625,-336.8507385253906,98.9378662109375,86.08203887939453,0.01400638185441494
81,16.674882888793945,112.19618225097656,-22.197956085205078,-310.929931640625,38.4214973449707,19.10199737548828,110.07829284667969,-270.5316772460937,94.62162017822266,88.78001403808594,0.01749352365732193
82,14.508607864379885,59.30317687988281,-137.23486328125,-411.328857421875,88.81011199951172,32.34893035888672,278.56951904296875,-302.4371643066406,102.2680892944336,83.86113739013672,0.0019851934630423784
83,13.726665496826172,117.03060913085938,-62.32785034179688,-353.9876708984375,48.28846740722656,18.148414611816406,148.07032775878906,-282.2875671386719,101.2295379638672,87.81687927246094,0.002598632825538516
84,21.70210075378418,48.77410888671875,-121.51158142089844,-354.4320068359375,57.97879028320313,36.9145736694336,268.27197265625,-342.9493408203125,90.46612548828124,83.36625671386719,0.09629590064287186
85,15.189315795898438,16.076675415039062,-90.35485076904295,-475.61279296875,39.47210311889648,96.20925903320312,282.3928527832031,-375.6054992675781,103.58122253417969,89.34414672851562,0.017771616578102112
86,15.075521469116213,77.58395385742188,-88.37371063232422,-376.168701171875,42.12763977050781,57.895957946777344,209.51629638671875,-409.6741638183594,98.97279357910156,84.67821502685547,0.01786596514284611
87,12.048873901367188,39.17792510986328,-115.06593322753906,-380.5093994140625,56.8531265258789,81.13790893554688,258.986572265625,-402.80950927734375,92.73339080810548,78.31631469726562,0.002751081716269255
88,13.462620735168455,27.751693725585934,-126.08920288085938,-432.600341796875,69.5426025390625,48.692359924316406,279.40216064453125,-290.64892578125,91.32546997070312,76.27657318115234,0.0013238765532150865
89,11.165616989135742,161.71929931640625,-107.2694091796875,-450.5403137207031,51.89388275146485,12.258508682250975,121.35366821289062,-402.4365234375,93.61226654052734,71.02567291259766,0.0033234707079827785
90,13.222509384155273,104.01676940917969,-104.42285919189452,-385.5418395996094,49.18270492553711,31.37119483947754,182.37738037109372,-340.1922607421875,90.6948471069336,78.05393981933594,0.012563229538500307
91,10.841609954833984,90.76231384277344,-12.492324829101562,-437.9251708984375,53.10890197753906,26.57528686523437,112.7663803100586,-267.14474487304693,94.74771881103516,85.44703674316406,0.004581237211823464
92,8.197226524353027,95.20793914794922,-40.40140151977539,-364.0626220703125,76.33765411376953,30.22956466674805,148.74600219726562,-296.5046081542969,106.5198745727539,88.83543395996094,0.011411961168050766
93,10.77049160003662,49.3854866027832,-31.22867584228516,-227.37680053710938,98.86260986328124,63.30648803710938,197.40798950195312,-133.48074340820312,108.07672882080078,96.7175750732422,0.011597741395235062
94,10.77049160003662,49.3854866027832,-31.22867584228516,-382.7135620117188,62.04814910888672,36.89124298095703,197.40798950195312,-329.71484375,108.07672882080078,96.7175750732422,0.010789248161017895
95,12.46312141418457,15.370302200317385,-113.65682983398438,-370.04718017578125,112.69275665283205,41.212005615234375,287.7887878417969,-383.7066345214844,88.49846649169922,88.54068756103516,0.030439034104347232
96,7.402007102966309,-19.621566772460934,-169.61972045898438,-421.6107177734375,65.26431274414061,28.873748779296875,372.89501953125,-497.4689025878906,89.37372589111328,86.87799072265625,0.011836186051368712
97,10.145726203918457,23.81863021850586,-106.345947265625,-397.4764709472656,86.14391326904297,32.22068023681641,286.4378662109375,-310.2548522949219,95.98216247558594,97.78263854980469,0.0196977723389864
98,12.22541046142578,91.690185546875,-119.88345336914062,-232.05484008789062,102.69448852539062,53.900634765625,253.091796875,-352.3878173828125,110.56752014160156,102.10560607910156,0.019836254417896267
99,8.970778465270996,-32.12442779541016,-180.96255493164062,-130.18235778808594,53.92141342163086,60.97051239013672,428.1164245605469,-270.971923828125,112.60967254638672,93.448974609375,0.033400416374206536
100,11.038740158081056,-59.28162384033203,-195.0347137451172,-410.2646484375,71.98177337646484,64.80345916748047,457.8709411621094,-416.5997619628906,100.48268127441406,92.0331802368164,0.003814409952610731
101,12.0369291305542,24.58757209777832,-141.12570190429688,-212.48619079589844,85.3394775390625,99.11560821533205,308.0315246582031,-251.80316162109372,89.76419830322266,89.6922607421875,0.05819350108504295
102,10.685037612915039,-19.06137466430664,-169.8643341064453,-149.9980010986328,52.44644165039063,52.12226486206055,370.3641662597656,-266.92098999023443,85.8963851928711,84.85702514648438,0.012767909094691277
103,9.776016235351562,-35.818260192871094,-204.3205718994141,-332.97552490234375,41.10329055786133,41.80915069580078,422.37701416015625,-409.7118225097656,90.06546783447266,82.39668273925781,0.0070543899200856686
104,12.300957679748535,12.445598602294922,-179.38771057128906,-336.3747863769531,64.47707366943361,55.875892639160156,364.1488952636719,-316.681884765625,98.09513854980469,86.8106918334961,0.002553735394030809
105,11.763032913208008,66.20904541015625,-60.03273010253906,-357.5806884765625,78.70436096191406,19.56670379638672,213.8276672363281,-329.646484375,108.20382690429688,100.0371322631836,0.008325638249516487
106,11.983402252197266,18.89669418334961,-109.4652099609375,-173.51058959960938,39.69070434570313,39.57021713256836,315.1643981933594,-315.08392333984375,113.00371551513672,99.60877227783205,0.04246541112661362
107,12.652998924255373,-48.95571899414063,-191.3658142089844,-187.37274169921875,39.69070434570313,39.57021713256836,437.7453308105469,-315.08392333984375,106.58431243896484,78.1865005493164,0.014177143573760988
108,12.1206636428833,-33.909671783447266,-114.8291244506836,-304.5145568847656,39.07984161376953,26.481353759765625,339.942138671875,-280.25808715820307,93.41063690185548,85.67201232910156,0.0031413075048476453
109,15.728367805480955,20.525676727294922,-123.5018081665039,-428.09271240234375,62.7629280090332,23.66873550415039,283.0064697265625,-257.53741455078125,80.63680267333984,83.6651611328125,0.1140950620174408
110,14.524576187133787,150.63992309570312,-74.0124740600586,-350.4562683105469,50.154014587402344,18.63369369506836,92.49224853515624,-366.00286865234375,83.15999603271484,71.43512725830078,0.04139770194888115
111,12.825075149536133,36.73924255371094,-40.09507369995117,-243.1258544921875,60.66442489624024,43.40907287597656,202.166015625,-295.69244384765625,94.17594909667969,91.80915832519531,0.007006322033703327
112,13.802462577819824,-46.6329345703125,-117.16018676757812,-490.2574157714844,72.9688720703125,44.237770080566406,382.7963562011719,-350.4190368652344,109.15103149414062,96.04973602294922,0.010304606519639492
113,13.795616149902346,74.6559066772461,-140.4207763671875,-504.7488708496094,46.174278259277344,27.068706512451172,282.2020263671875,-556.6022338867189,117.922607421875,84.71894836425781,0.022033300250768658
114,13.153105735778807,26.20972442626953,-102.91152954101562,-476.0115966796875,46.24022674560547,43.961326599121094,284.43707275390625,-480.6799621582031,110.70092010498048,83.8812484741211,0.019509030506014824
115,10.78319263458252,41.45969772338867,40.96934509277344,-408.87628173828125,134.80105590820312,109.91644287109376,112.79197692871094,-184.1729736328125,95.95367431640624,88.4841537475586,0.003536385018378496
116,12.128541946411133,35.14358139038086,-116.04489135742188,-381.0311279296875,72.67803192138672,51.24359130859375,260.89144897460943,-363.8899230957031,86.71292877197266,81.14867401123047,0.019060298800468445
117,10.088129043579102,48.91929626464844,-74.05233764648438,-441.1883239746094,26.138092041015625,26.95535469055176,204.4091339111328,-375.9489135742188,86.26712799072266,82.92083740234375,0.014018552377820015
118,9.53712558746338,98.54527282714844,15.063855171203613,-403.0009765625,83.37947845458984,46.68159484863281,82.46971130371094,-224.0011444091797,93.21576690673828,93.3259506225586,0.013048799708485605
119,8.786050796508789,70.65380859375,-77.40052795410156,-452.1261901855469,105.8109130859375,25.94935417175293,212.7910461425781,-434.1881103515625,105.14024353027344,92.1180419921875,0.009523805230855942
120,9.404058456420898,5.023633003234863,-132.61856079101562,-307.12823486328125,85.31932830810547,57.1251106262207,339.8042297363281,-288.1148681640625,112.38687896728516,90.41836547851562,0.01958784833550453
121,9.404058456420898,5.023633003234863,-132.61856079101562,-365.192138671875,65.31586456298828,51.94930648803711,339.8042297363281,-405.5406188964844,112.38687896728516,90.41836547851562,0.007133016362786294
122,10.587854385375977,-11.688159942626953,-155.2721710205078,-443.7827453613281,82.94918823242188,32.4718017578125,371.49542236328125,-456.0172424316406,103.76626586914062,90.18098449707031,0.0057921232655644425
123,10.43817138671875,10.116863250732422,-140.05279541015622,-483.1497802734375,105.7302474975586,69.4539794921875,322.14056396484375,-376.7280578613281,95.61410522460938,86.15235137939453,0.010021721944212914
124,8.378523826599121,54.7398910522461,-45.28309631347656,-134.09480285644528,89.59300994873047,59.95445251464844,184.67706298828125,-176.80677795410156,95.97438049316406,89.78095245361328,0.004892596043646336
125,12.55313491821289,-34.67804336547852,-180.25601196289062,5.0069732666015625,61.85964965820313,23.126060485839844,417.0664978027344,-214.6041259765625,100.98576354980469,88.59353637695312,0.002986096544191241
126,7.89799165725708,-73.09454345703125,-192.84767150878903,-370.2391052246094,61.5748062133789,63.97528076171875,466.0627746582031,-396.4472961425781,103.33503723144531,88.88754272460938,0.009457264095544815
127,8.244511604309082,-7.769247055053711,-101.26068115234376,-349.399169921875,83.01519775390625,49.99999618530274,321.2903747558594,-182.276123046875,105.21121978759766,98.80471801757812,0.01479676738381386
128,13.113347053527832,87.8197021484375,-34.069164276123054,-308.9881896972656,68.32315063476561,47.70140075683594,156.90895080566406,-165.1235809326172,100.69115447998048,96.85498809814452,0.008372189477086067
129,11.715642929077148,78.03616333007812,-91.76986694335938,-291.1429443359375,71.46591186523438,49.87513732910156,207.24948120117188,-351.3563232421875,92.44243621826172,89.3576889038086,0.02765282429754734
130,10.45760440826416,-12.601541519165039,-146.0740966796875,-208.4740295410156,57.79322052001953,48.84732055664063,362.4645385742188,-312.6616516113281,97.7555160522461,95.57575988769531,0.007387047633528709
131,12.521602630615234,-42.85201644897461,-140.8905029296875,-274.945068359375,77.13909912109375,40.86862564086914,397.10577392578125,-310.8418273925781,103.23912048339844,97.60253143310548,0.004015830811113119
132,9.481179237365724,-20.686866760253906,-199.7397766113281,-290.84930419921875,62.54801940917969,40.32188415527344,429.8515319824219,-315.2335205078125,106.12125396728516,93.82244110107422,0.0004994937917217612
133,11.619925498962402,34.811511993408196,-149.6012725830078,-471.6705322265625,86.42561340332031,56.28473281860352,337.94195556640625,-385.09942626953125,108.42144775390624,103.1108169555664,0.0042949654161930076
134,12.490274429321287,86.27308654785156,-112.78868103027344,-195.1848297119141,86.42561340332031,56.28473281860352,243.9105224609375,-385.09942626953125,105.88394165039062,99.0207290649414,0.016511635854840282
135,13.646724700927734,97.1571044921875,-175.82992553710938,-498.1581726074219,119.24991607666016,22.25917053222656,282.6629638671875,-473.1890258789063,98.85417175292969,91.48925018310548,0.0039466414600610724
136,10.979626655578613,46.55747985839844,-148.47109985351562,-400.22943115234375,163.10728454589844,100.90038299560548,298.8782653808594,-290.87042236328125,95.98419952392578,90.00082397460938,0.0029586968012154107
137,10.029658317565918,15.835822105407715,-161.11013793945312,-475.8424072265625,94.717041015625,55.10118865966797,333.8212585449219,-382.6949462890625,94.61898040771484,83.89827728271484,0.007964851334691048
138,10.349411964416504,79.2814712524414,-134.83004760742188,-470.0457763671875,58.24675750732422,36.904441833496094,247.8431396484375,-357.7323913574219,98.01823425292969,83.92691802978516,0.004697539843618871
139,12.080279350280762,122.6856918334961,-10.560457229614258,-463.8570861816406,48.32989501953125,26.96099281311035,98.05096435546876,-321.2305908203125,106.65885162353516,91.43706512451172,0.0031578312627971172
140,10.754558563232422,102.12931823730469,-97.7501983642578,-429.66839599609375,89.2649917602539,34.059410095214844,211.10806274414062,-296.785400390625,112.18775177001952,92.54486846923828,0.02198981493711472
141,9.181406021118164,106.8361358642578,-70.35749053955078,-402.6922302246094,119.89718627929688,34.785720825195305,168.08065795898438,-273.80718994140625,103.82749938964844,91.55040740966795,0.009863020852208138
142,12.857821464538574,81.36302947998047,-100.33244323730469,-361.10546875,64.62142944335939,39.66116333007813,205.10421752929688,-314.8085021972656,90.67097473144531,82.60600280761719,0.014194539748132229
143,10.892059326171877,62.65718078613281,-110.11656188964844,-397.23626708984375,101.82478332519531,33.54029083251953,226.02960205078125,-269.3428955078125,88.33488464355469,79.34327697753906,0.0191902369260788
144,11.829596519470215,92.11349487304688,-58.74209213256836,-500.9820251464844,68.55375671386719,26.9443416595459,157.5062255859375,-262.11236572265625,91.96334075927734,87.08470153808594,0.012462669983506204
145,10.487252235412598,165.02027893066406,11.690523147583008,-535.04296875,54.92028045654297,22.81550216674805,33.0455322265625,-388.2915344238281,106.31389617919922,92.95519256591795,0.009568629786372185
146,9.384708404541016,106.03977966308594,-60.37006759643555,-248.6905975341797,84.41112518310547,31.97165298461914,172.40301513671875,-287.54345703125,113.86710357666016,94.82090759277344,0.020544292405247692
