0,1
7.600707,31.236486
-26.185984,1.939633
22.79568,-23.72219
-25.10814,-25.42688
7.3249755,25.0105
-1.7754056,2.4285078
28.79853,7.045607
-3.225246,13.73084
34.629112,14.195711
-19.501007,20.239883
0.22580762,4.7191644
22.669912,-30.268858
6.7456765,0.65594226
10.595177,-17.736908
-30.352703,-18.415205
-19.931347,7.5786753
8.403023,-6.3306913
13.689272,-13.150763
-3.1752684,-19.519234
11.3545065,-11.320718
-29.64553,5.1297097
-5.2477536,28.841702
-2.2277367,13.051113
13.612091,-1.7167315
2.2694764,19.647205
22.405855,6.8901105
-5.304588,-8.193007
29.094883,-3.6437895
5.974934,6.060787
-19.74738,-7.56829
-2.8092394,10.106518
29.41828,-18.940086
-19.825848,-25.259993
-12.185464,12.294551
-7.8775682,18.829609
-7.489355,-8.528957
-26.005154,15.846887
-17.71271,29.566914
-9.570136,26.04902
-15.493369,28.05116
2.9682505,-15.426453
7.7549534,7.476705
18.354734,-18.339634
18.827509,-10.069632
-4.881771,34.637836
2.4517436,4.913634
7.2666674,22.703176
9.871004,-19.83868
-27.412058,9.679835
13.629845,2.5353603
-24.14715,-15.969534
1.3738289,6.518074
16.374691,18.488142
1.2107831,-15.821878
-6.905995,0.29349795
21.3732,7.5915165
-20.99795,-12.02426
3.689633,13.608868
5.7722507,16.282597
-26.88385,-10.655205
34.220867,-4.3223357
24.218346,8.887086
18.032608,-27.553347
11.833243,-19.56342
24.893839,19.591797
43.99147,20.959394
2.2368343,0.47448048
-18.45305,-3.735612
18.34271,-7.551279
-17.964039,14.760257
42.34212,16.494646
12.85293,-4.9894724
-15.910293,30.094547
33.655537,9.53896
20.03892,7.080301
38.438934,6.8927975
-16.010597,17.445454
-5.303237,2.832114
-21.793917,23.338655
7.2597923,0.25120682
10.010548,-1.723844
23.973557,-27.207758
12.990175,7.895633
-16.445135,-8.00432
3.8228428,-17.31023
-0.8935945,-5.27994
18.812464,-23.931166
-7.2372813,4.1798363
26.26094,5.702755
9.875237,-0.029911617
-1.153375,-16.69457
-13.5242815,-29.109089
20.337069,22.013485
-25.577934,14.661091
-27.014357,-13.192248
20.04434,9.807873
-29.059513,2.9526517
-25.215536,-14.207597
22.685146,-4.479988
-19.555195,-10.410886
-24.13245,-20.546741
29.655262,-9.4375925
-13.909393,-17.809355
-4.469961,7.5326176
2.3606875,3.4884536
14.573416,9.624238
-14.685656,16.050356
-9.547937,-5.7218843
13.582554,8.777531
-22.958834,-2.7983594
31.86887,1.3080958
-26.042263,-5.5965905
-30.808117,-15.584679
-10.740705,4.2654595
-3.2654188,14.540291
-21.260168,20.463478
8.882895,6.105366
-12.752354,5.654052
-24.48639,-15.814941
3.4528437,-18.079704
-24.794752,12.357296
-26.203,-17.54613
-30.921259,7.5148335
-8.345976,2.4370887
-8.528929,-18.312899
-0.71061665,6.711793
21.759085,0.23111767
22.745102,-2.3517468
19.771446,-10.375071
-20.476816,18.698761
-11.591578,26.31614
10.389174,20.160202
22.205923,6.8261085
13.899505,-25.527843
-19.395248,7.59315
-25.58452,9.793747
24.507637,-8.253122
-20.646235,1.2571065
-25.180576,-2.0451534
4.4987397,6.4486976
15.391803,11.87996
12.455164,2.6619031
7.4313483,23.931717
4.250539,-3.6128333
7.8404098,17.000774
-6.2480903,-7.259992
-9.43865,24.332405
-15.393318,12.294172
7.5229387,-0.38083535
10.153442,-1.4670718
7.4695263,-1.5955318
26.926197,-20.903889
20.41529,-35.479336
6.99359,-18.596037
0.9656715,-5.7559285
2.6257248,-15.917869
-31.188671,-9.818254
-17.775225,-1.6976575
33.120384,20.092064
29.84992,-1.144994
-24.761343,-3.15447
-21.67748,1.3157157
6.9596143,-27.16035
38.995575,5.334116
-12.27757,-13.248374
-4.277258,-11.52839
16.580194,10.463614
-21.511028,-10.9100065
12.034109,16.46395
23.378101,21.570425
19.005457,-16.793686
-12.360262,4.6736317
-15.908598,-1.879565
4.49358,-11.04022
16.984297,-0.752808
-1.1842271,-3.4778297
-20.525988,-15.3689575
2.4077601,12.3914995
-16.000767,-6.3246465
-20.797125,-22.059713
-31.75774,-16.415827
-5.4931583,3.3122816
-8.626349,-7.765305
7.3657126,-14.559287
14.739272,6.8818774
-24.722376,-5.0274215
-11.986632,-3.752613
9.820635,12.699155
-23.203032,-18.467075
7.6229453,-19.03109
3.1549025,-12.419595
-7.7756953,-12.217522
30.33952,29.010122
-20.954021,-16.203835
-25.06206,-17.139088
-6.9179316,-17.31709
-14.346522,24.496946
-28.015465,-7.3109374
-13.592819,2.6305985
-9.495357,21.639528
-22.032938,-16.974516
-17.883017,-8.957968
11.653063,22.657413
-16.276403,-23.346478
5.35868,-8.651214
-21.364391,15.907715
-11.40105,-6.5472116
-5.4709234,-12.31491
18.341381,-29.274422
2.0509248,-16.89318
34.996876,-6.3538313
-15.892835,-4.380033
-27.267822,10.059815
-12.843195,11.81515
32.074604,-7.81152
3.175074,8.698466
31.009235,0.17564884
29.192677,2.5768178
-0.661171,-8.587237
-14.333212,4.379237
15.993936,-19.045801
-20.439806,-12.613885
10.514018,22.599922
-23.687426,-10.040101
-0.25826907,2.2309806
-14.405406,-17.491148
-15.549017,33.104786
7.422703,15.078853
25.306623,16.724316
17.04169,-26.17188
-6.7329893,8.690231
-24.202503,-16.709269
-23.28476,27.08945
6.8586764,-10.600631
6.4717546,-26.314306
3.2826934,25.690783
19.963858,11.134991
-25.218405,19.856602
28.910175,16.020576
1.3968246,21.159332
4.985332,-12.644245
6.7338285,2.5764034
13.957719,-14.3946
-23.201172,-15.696655
-17.959885,2.9696462
4.884604,-1.4746981
2.466186,-17.633791
24.185291,-0.8061754
19.041933,-1.9562869
2.5423646,-13.285891
-29.702406,-3.5827675
37.19139,-6.380091
36.276154,19.2371
-29.526781,-15.462497
-25.065638,-20.440727
-13.961725,-5.655448
-12.643024,5.3014674
-25.66654,22.206041
20.044088,-19.527163
-7.49628,26.729702
-22.291498,19.299078
-4.099063,24.422989
-2.1837869,3.6598725
-18.010832,-15.964358
20.36403,19.329645
16.053675,-22.69051
-26.425592,-1.9578265
-4.3856936,17.504206
0.3145654,23.605488
-23.421122,-6.5775976
20.35753,22.77125
3.2326064,2.6429577
-22.714554,-8.985689
-16.695314,-12.639496
23.634945,-18.16536
40.569897,3.4467595
2.2222555,17.664103
-2.8170135,-1.2383901
24.600466,7.085999
0.0019938024,-4.1937923
-3.9362454,-4.9133925
8.024886,-13.04556
-12.260806,-23.844322
-29.864092,3.45021
-11.787024,-9.358347
19.180609,-27.920937
-4.415347,25.452879
-33.13554,15.300039
7.1570773,-9.777187
-24.5003,20.09592
-13.675883,-11.523096
-19.950846,5.1797905
21.535713,3.286189
-16.224337,-13.944334
-12.4900875,10.68819
16.262987,-19.47663
10.480305,1.6570766
-23.944695,-19.31565
-15.825016,1.8049848
-18.345861,23.266308
-6.420222,26.481863
-10.406159,-14.884841
-12.24132,0.6684046
21.158451,-6.762561
2.4033935,0.59189004
17.050426,-4.850227
10.78871,9.053085
-30.252516,-22.578812
33.359108,10.600371
-6.990284,-20.26699
35.13164,-0.6660379
8.847886,-8.946469
17.460527,-1.318385
24.680187,0.5421798
5.5787635,10.825427
-23.586496,-4.0335093
-30.282442,3.3827953
23.705383,-20.050177
37.517803,6.4426265
-7.3653636,5.892853
20.647594,-8.778222
1.459183,22.71027
32.82509,5.6224146
-28.020906,4.14437
-4.696683,0.90436816
-23.44363,-17.27837
-3.1008527,-1.0983464
-24.450338,-21.065014
6.6754794,7.031778
41.52988,15.3175955
14.155217,-13.309528
17.802984,11.471045
-15.310608,35.504673
-18.937546,7.17936
-21.725134,9.919366
-25.605133,-20.056152
31.665817,5.943179
13.335603,19.244854
-9.525385,32.448933
11.780392,-20.846691
-2.4440875,-17.17285
-21.878786,-7.047529
11.239896,1.6826361
-23.901001,-19.531116
13.243012,16.632305
9.150754,-8.300522
0.5047685,13.677584
0.9009045,10.901224
-7.499919,20.123564
21.356411,-9.818562
7.472506,24.088993
-17.159645,8.576509
12.233236,28.485363
15.25912,-25.079258
-16.102587,19.299185
-2.9010544,-27.761343
-5.821192,-7.5760098
-8.438348,-3.5715938
2.4440272,4.639826
-8.671321,20.81145
17.130867,-0.76188886
27.654,26.40257
20.423643,-8.577242
24.467146,-7.1898136
8.87968,-0.48501536
-0.20499146,1.0050347
26.588144,8.070641
8.604777,-21.766088
-2.2091365,-20.552526
