index,l1_loss,d_recon,d_fake,d_real,d_loss,loss1,loss2
748,1.779709815979004,-14783.2158203125,-13756.38671875,-29372.50390625,28539.6015625,28546.87890625,-57012.546875
749,2.0622572898864746,-14883.94140625,-13755.6328125,-29838.96875,28639.57421875,28646.822265625,-58699.44921875
750,2.205528736114502,-15016.73046875,-14147.732421875,-29974.287109375,29164.462890625,29173.26953125,-59391.8671875
751,2.237103223800659,-15169.841796875,-14327.970703125,-30326.97265625,29497.8125,29506.662109375,-60040.5546875
752,2.184443950653076,-15267.74609375,-14796.224609375,-30460.919921875,30063.970703125,30071.98046875,-60491.39453125
753,2.138331890106201,-15378.0390625,-14789.75,-30355.8515625,30167.7890625,30175.119140625,-60421.6484375
754,2.118042230606079,-15429.14453125,-14885.388671875,-30633.869140625,30314.533203125,30321.654296875,-61028.46875
755,2.049022912979126,-15467.5791015625,-14931.53515625,-30926.380859375,30399.11328125,30405.369140625,-61331.390625
756,1.9191398620605469,-15511.5078125,-15137.728515625,-30702.935546875,30649.236328125,30655.6796875,-61202.953125
757,1.9756406545639038,-15533.1494140625,-15145.798828125,-30897.97265625,30678.94921875,30686.158203125,-61384.6328125
758,1.8653624057769775,-15535.333984375,-15215.55859375,-30939.6640625,30750.892578125,30757.560546875,-61518.28515625
759,1.7330303192138672,-15603.62109375,-15101.650390625,-31249.765625,30705.271484375,30711.572265625,-61907.0703125
760,1.7650820016860962,-15637.669921875,-15228.1083984375,-30856.703125,30865.77734375,30872.15625,-59982.66015625
761,1.7451751232147217,-15159.0517578125,-14641.1787109375,-25865.87109375,29800.23046875,29806.69921875,-15407.529296875
762,1.5565789937973022,-13943.94921875,-13904.6884765625,-25775.79296875,27848.63671875,27855.375,-46627.19140625
763,1.2710130214691162,-10772.7373046875,-12843.4921875,-24236.1953125,23616.23046875,23624.265625,-43254.53125
764,0.9616150856018066,-12101.330078125,-13854.4052734375,-26257.5859375,25955.734375,25962.900390625,-48185.4375
765,1.0702694654464722,-11892.9619140625,-13073.443359375,-24584.04296875,24966.40625,24974.048828125,-49688.484375
766,1.0185701847076416,-13568.705078125,-14077.8466796875,-26093.01953125,27646.55078125,27654.37890625,-50866.390625
767,1.1241495609283447,-13564.115234375,-13496.2744140625,-28407.4609375,27060.390625,27067.46875,-54160.0078125
768,1.363349199295044,-13963.37109375,-14043.05859375,-29942.826171875,28006.4296875,28013.91015625,-57795.8984375
769,1.4485142230987549,-13846.951171875,-13984.763671875,-29957.921875,27831.71484375,27838.39453125,-59306.4140625
770,1.6243517398834229,-15034.181640625,-14983.9580078125,-30997.841796875,30018.140625,30025.244140625,-60841.234375
771,1.7054822444915771,-15342.8134765625,-14833.525390625,-30899.486328125,30176.33984375,30183.873046875,-61219.6875
772,1.6785091161727905,-15456.94140625,-14892.533203125,-30758.865234375,30349.474609375,30357.5390625,-61252.0
773,1.6012953519821167,-15615.5078125,-15254.896484375,-31248.70703125,30870.404296875,30877.8046875,-61518.59765625
774,1.5901663303375244,-15669.650390625,-14863.2265625,-31152.228515625,30532.876953125,30540.390625,-61506.3359375
775,1.592942237854004,-15762.341796875,-15020.5546875,-31019.41796875,30782.896484375,30789.501953125,-61597.70703125
776,1.5719228982925415,-15807.841796875,-15329.494140625,-31192.1328125,31137.3359375,31144.033203125,-61912.0859375
777,1.7187799215316772,-15809.3564453125,-15220.94921875,-31678.826171875,31030.3046875,31036.859375,-62850.1796875
778,1.4684826135635376,-15891.6943359375,-15485.6494140625,-32060.564453125,31377.34375,31384.146484375,-63398.0078125
779,1.4914016723632812,-15992.220703125,-15630.4873046875,-32158.857421875,31622.70703125,31629.712890625,-63747.58984375
780,1.339442491531372,-15979.912109375,-15623.728515625,-32380.603515625,31603.640625,31609.58203125,-64150.98046875
781,1.3532859086990356,-16091.90234375,-15862.095703125,-32471.208984375,31953.998046875,31959.455078125,-64366.1796875
782,1.299454927444458,-16141.9501953125,-15855.462890625,-32455.48828125,31997.4140625,32003.302734375,-64515.203125
783,1.274050235748291,-16163.8310546875,-15959.484375,-32355.74609375,32123.31640625,32129.029296875,-64488.2109375
784,1.1989343166351318,-16230.947265625,-16051.986328125,-32631.76953125,32282.93359375,32288.947265625,-64947.97265625
785,1.1748424768447876,-16274.701171875,-16143.728515625,-32595.458984375,32418.4296875,32424.25390625,-65005.91796875
786,1.3090994358062744,-16291.98828125,-16091.5625,-32587.26953125,32383.55078125,32389.529296875,-65042.05859375
787,1.1552197933197021,-16369.3349609375,-16266.0810546875,-32690.212890625,32635.416015625,32641.23046875,-65164.21875
788,1.2394959926605225,-16433.037109375,-16232.716796875,-32760.48828125,32665.75390625,32671.23046875,-65233.26953125
789,1.233120083808899,-16404.060546875,-16190.3359375,-33018.328125,32594.396484375,32600.8046875,-65779.796875
790,1.2903081178665161,-16478.78515625,-16295.4638671875,-32976.39453125,32774.25,32780.421875,-65578.5078125
791,1.4182562828063965,-16540.5234375,-16383.4931640625,-32983.78125,32924.015625,32929.8828125,-65697.015625
792,1.4122815132141113,-16474.1953125,-16295.484375,-32860.5859375,32769.6796875,32776.08203125,-65882.984375
793,1.3850970268249512,-16537.1171875,-16432.5234375,-33357.6640625,32969.640625,32975.65234375,-66150.4765625
794,1.4398083686828613,-16439.837890625,-16394.390625,-33004.140625,32834.2265625,32840.734375,-66066.390625
795,1.5989245176315308,-16512.5390625,-16508.56640625,-33279.58203125,33021.10546875,33028.546875,-66029.125
796,1.5669336318969727,-16470.87890625,-16530.642578125,-33315.5234375,33001.5234375,33007.21484375,-66087.15625
797,1.6961849927902222,-16539.462890625,-16544.697265625,-33363.19140625,33084.16015625,33091.5703125,-66380.8828125
798,1.8545231819152832,-16591.6875,-16627.197265625,-33329.5859375,33218.8828125,33226.85546875,-66356.671875
799,1.9029749631881714,-16631.84375,-16404.453125,-33490.9296875,33036.296875,33043.5703125,-66807.875
800,2.055809259414673,-16658.583984375,-16622.5078125,-33416.41796875,33281.09375,33289.37890625,-66523.765625
801,2.1006994247436523,-16703.392578125,-16625.53515625,-33812.7265625,33328.9296875,33336.31640625,-67127.078125
802,2.1710994243621826,-16771.951171875,-16650.9296875,-33676.47265625,33422.8828125,33430.88671875,-67188.390625
803,2.327495813369751,-16788.4296875,-16719.373046875,-33841.421875,33507.8046875,33515.85546875,-67309.2578125
804,2.4350595474243164,-16863.78125,-16642.9140625,-33928.453125,33506.6953125,33513.5546875,-67540.125
805,2.441551446914673,-16871.03125,-16813.77734375,-34179.59375,33684.80859375,33691.63671875,-67779.34375
806,2.4553563594818115,-16904.6015625,-16795.18359375,-34145.2109375,33699.78515625,33706.96875,-67725.375
807,2.4616165161132812,-16913.85546875,-16879.701171875,-34238.38671875,33793.5546875,33800.62109375,-68004.0
808,2.576911687850952,-16942.611328125,-16908.234375,-34132.98828125,33850.84375,33858.2734375,-67902.765625
809,2.5498197078704834,-16984.580078125,-16922.384765625,-34298.7109375,33906.96484375,33914.77734375,-67990.359375
810,2.577174186706543,-17025.2890625,-16874.537109375,-34362.75,33899.828125,33907.53515625,-68464.6484375
811,2.540347099304199,-17059.203125,-17042.8359375,-34391.8359375,34102.0390625,34109.28515625,-68402.5390625
812,2.4401094913482666,-17095.23046875,-16997.86328125,-34682.65625,34093.09375,34100.4375,-68777.625
813,2.477407217025757,-17133.765625,-17005.75390625,-34509.625,34139.51953125,34146.45703125,-68658.3125
814,2.3789544105529785,-17138.4140625,-17193.6328125,-34740.13671875,34332.046875,34338.30078125,-69036.8828125
815,2.42097806930542,-17149.7890625,-17008.953125,-34779.83984375,34158.7421875,34165.3125,-69211.0859375
816,2.2810497283935547,-17165.49609375,-17228.84375,-34982.58984375,34394.33984375,34400.875,-69352.7734375
817,2.1875383853912354,-17202.06640625,-17218.998046875,-34971.265625,34421.0625,34427.140625,-69333.0078125
818,2.0571258068084717,-17221.046875,-17282.3125,-35053.8359375,34503.359375,34509.50390625,-69566.046875
819,1.9881749153137207,-17246.751953125,-17353.94140625,-34833.1484375,34600.6953125,34606.296875,-69362.7734375
820,2.083024024963379,-17256.0859375,-17375.1484375,-35232.2578125,34631.234375,34637.34765625,-69821.5625
821,1.8606425523757935,-17271.73828125,-17358.251953125,-35228.4453125,34629.9921875,34636.15625,-69945.3203125
822,2.0767781734466553,-17317.65234375,-17402.60546875,-35228.3359375,34720.2578125,34725.56640625,-69998.0703125
823,2.0765647888183594,-17360.5703125,-17440.130859375,-35458.1796875,34800.703125,34806.6875,-70298.8828125
824,2.1531567573547363,-17393.5390625,-17510.390625,-35456.28125,34903.9296875,34910.54296875,-70314.0
825,2.177955150604248,-17429.82421875,-17539.763671875,-35375.6171875,34969.5859375,34975.4140625,-70380.515625
826,2.1435353755950928,-17469.8359375,-17524.146484375,-35600.578125,34993.984375,35000.81640625,-70664.78125
827,2.267744541168213,-17491.94921875,-17514.849609375,-35677.77734375,35006.796875,35013.76171875,-70741.15625
828,2.3791489601135254,-17573.705078125,-17536.421875,-35583.9921875,35110.125,35116.390625,-70742.5703125
829,2.4181368350982666,-17611.765625,-17539.10546875,-35695.578125,35150.87109375,35157.24609375,-70892.765625
830,2.492426633834839,-17641.82421875,-17634.666015625,-35837.3828125,35276.4921875,35283.015625,-71104.6953125
831,2.4433705806732178,-17693.07421875,-17608.296875,-35813.515625,35301.37109375,35307.90234375,-70736.546875
832,2.5252482891082764,-17733.26953125,-17486.328125,-35822.97265625,35219.59765625,35226.5625,-71093.9921875
833,3.0186829566955566,-17762.16015625,-17413.16796875,-35924.328125,35175.328125,35182.5234375,-71250.0234375
834,3.002971649169922,-17809.44140625,-17772.3203125,-36189.87890625,35581.76171875,35588.76171875,-71515.78125
835,3.104081630706787,-17760.748046875,-17502.390625,-35908.390625,35263.140625,35270.78125,-71560.2109375
836,3.3015825748443604,-17816.02734375,-17795.330078125,-36174.9375,35611.359375,35618.98046875,-71863.3125
837,3.3111119270324707,-17925.03515625,-17744.984375,-36172.78125,35670.01953125,35677.01953125,-71780.1640625
838,3.374350070953369,-17955.49609375,-17874.2265625,-36351.7421875,35829.72265625,35836.234375,-72341.4453125
839,3.3211655616760254,-18011.03125,-17984.755859375,-36483.5390625,35995.7890625,36004.046875,-72530.03125
840,3.3648931980133057,-18042.60546875,-18031.6640625,-36476.4453125,36074.26953125,36081.0859375,-72583.1796875
841,3.5293686389923096,-18131.57421875,-18074.80078125,-36645.7421875,36206.375,36214.0703125,-72871.625
842,3.529278039932251,-18156.98046875,-18065.55859375,-36326.0703125,36222.5390625,36229.0,-72524.734375
843,3.4862804412841797,-18253.0625,-18172.484375,-36669.1875,36425.546875,36431.8203125,-73102.65625
844,3.499858856201172,-18236.84375,-18182.30078125,-36931.578125,36419.14453125,36426.90625,-73407.890625
845,3.7535200119018555,-18315.234375,-18257.642578125,-36999.0625,36572.875,36580.5546875,-73593.46875
846,3.607778549194336,-18328.623046875,-18263.681640625,-37057.65625,36592.3046875,36599.73046875,-73726.9609375
847,4.072282791137695,-18434.8046875,-18306.2421875,-37126.7734375,36741.046875,36748.5234375,-73805.96875
848,3.8009965419769287,-18436.169921875,-18365.84375,-37218.6875,36802.015625,36809.09765625,-73980.5
849,4.067401885986328,-18463.8828125,-18349.546875,-37301.94921875,36813.4296875,36820.5546875,-74159.8828125
850,4.021029472351074,-18511.900390625,-18369.994140625,-37357.328125,36881.89453125,36888.953125,-74267.2109375
851,3.848113536834717,-18520.1484375,-18401.384765625,-37390.00390625,36921.53125,36928.37109375,-74402.09375
852,3.9052748680114746,-18538.216796875,-18449.34375,-37477.5,36987.5625,36995.2734375,-74536.984375
853,4.104689121246338,-18593.880859375,-18516.552734375,-37579.3984375,37110.43359375,37119.0234375,-74695.0390625
854,3.8301033973693848,-18587.7578125,-18531.244140625,-37676.73046875,37119.0,37127.61328125,-74888.1875
855,4.190151691436768,-18710.607421875,-18610.701171875,-37760.38671875,37321.30859375,37328.546875,-75077.125
856,4.100147247314453,-18692.58203125,-18617.4765625,-37810.890625,37310.05859375,37318.3671875,-75242.8984375
857,4.155941486358643,-18771.3046875,-18682.2890625,-37892.25,37453.59375,37461.63671875,-75363.0859375
858,4.065670013427734,-18772.1484375,-18682.83984375,-37932.2109375,37454.98828125,37463.12890625,-75415.578125
859,4.03983736038208,-18835.830078125,-18693.4375,-37983.19140625,37529.265625,37537.93359375,-75501.1015625
860,4.2557783126831055,-18937.6875,-18768.365234375,-38106.5078125,37706.0546875,37715.1640625,-75734.390625
861,4.36147403717041,-18914.0234375,-18772.513671875,-38205.0,37686.5390625,37694.16015625,-75896.15625
862,4.341174125671387,-18943.919921875,-18847.640625,-38244.40625,37791.5625,37799.234375,-76023.6953125
863,4.290163040161133,-18983.6875,-18868.205078125,-38273.796875,37851.890625,37859.7421875,-76141.875
864,3.935182571411133,-18920.12109375,-18922.6328125,-38414.9140625,37842.75390625,37850.97265625,-76350.625
865,4.4081926345825195,-19044.859375,-18977.08203125,-38448.66796875,38021.94140625,38030.5234375,-76511.265625
866,4.095314025878906,-19017.900390625,-18995.865234375,-38517.0078125,38013.765625,38023.109375,-76582.609375
867,4.0752339363098145,-19088.193359375,-18995.3671875,-38578.3515625,38083.5625,38092.09765625,-76764.3046875
868,4.276670455932617,-19126.54296875,-19108.12109375,-38700.91796875,38234.6640625,38242.2109375,-76967.890625
869,4.185485363006592,-19162.39453125,-19093.203125,-38784.90234375,38255.59765625,38264.703125,-77051.375
870,4.157325267791748,-19225.125,-19154.1875,-38839.53125,38379.3125,38387.3671875,-77123.0
871,4.105861663818359,-19278.966796875,-19196.171875,-38921.6171875,38475.140625,38483.859375,-77375.234375
872,4.360538005828857,-19308.5625,-19209.990234375,-39003.45703125,38518.5546875,38527.59375,-77532.921875
873,4.346686363220215,-19357.1796875,-19228.466796875,-39059.59375,38585.6484375,38594.0234375,-77624.3046875
874,3.6097283363342285,-19285.482421875,-19289.8515625,-39153.1171875,38575.3359375,38583.43359375,-77823.96875
875,4.042762279510498,-19378.51171875,-19290.990234375,-39227.6171875,38669.5,38677.640625,-77960.875
876,3.777470827102661,-19392.65625,-19330.228515625,-39231.23046875,38722.8828125,38730.57421875,-78003.15625
877,3.841050148010254,-19443.81640625,-19412.771484375,-39331.56640625,38856.5859375,38864.33984375,-78189.8203125
878,3.9403200149536133,-19484.375,-19427.994140625,-39408.18359375,38912.3671875,38920.67578125,-78332.0
879,4.056873798370361,-19540.984375,-19440.03125,-39474.9765625,38981.015625,38989.40234375,-78475.7109375
880,3.870765209197998,-19546.9375,-19535.9921875,-39592.609375,39082.9296875,39090.68359375,-78628.2109375
881,3.9809317588806152,-19615.138671875,-19460.439453125,-39675.91796875,39075.578125,39083.48828125,-78824.234375
882,4.0259904861450195,-19655.46484375,-19506.701171875,-39640.33984375,39162.1640625,39169.953125,-78839.0390625
883,3.673919439315796,-19663.01953125,-19544.11328125,-39682.4296875,39207.1328125,39214.04296875,-78936.5703125
884,3.9319229125976562,-19716.66796875,-19608.943359375,-39830.0859375,39325.609375,39333.4296875,-79195.84375
885,3.7499747276306152,-19739.212890625,-19602.546875,-39962.9453125,39341.7578125,39349.7265625,-79331.3125
886,3.588411569595337,-19736.8125,-19679.19140625,-40036.796875,39416.00390625,39423.328125,-79419.0703125
887,3.4239273071289062,-19777.88671875,-19699.26953125,-40060.3203125,39477.15625,39484.51171875,-79503.71875
888,3.5863759517669678,-19836.73046875,-19731.515625,-40134.0625,39568.24609375,39576.3125,-79649.5703125
889,3.153183698654175,-19820.259765625,-19697.703125,-40218.56640625,39517.9609375,39524.921875,-79676.796875
890,2.986809730529785,-19821.611328125,-19727.517578125,-40158.0078125,39549.12890625,39556.24609375,-79583.0078125
891,2.416121006011963,-19800.45703125,-19700.681640625,-40258.46875,39501.140625,39507.703125,-79685.765625
892,2.16520619392395,-19773.16796875,-19769.328125,-40264.57421875,39542.49609375,39548.73046875,-79774.53125
893,2.243703603744507,-19864.72265625,-19781.90625,-40469.47265625,39646.62890625,39652.3984375,-80177.28125
894,2.0559115409851074,-19935.939453125,-19837.75390625,-40531.26171875,39773.6953125,39780.19140625,-80269.46875
895,1.9314935207366943,-19973.203125,-19872.34765625,-40592.0234375,39845.55078125,39851.75390625,-80432.4765625
896,1.844889521598816,-20035.107421875,-19952.37890625,-40673.39453125,39987.484375,39994.0,-80672.5
897,1.7313979864120483,-20085.802734375,-19989.87890625,-40736.7109375,40075.6796875,40082.01171875,-80870.234375
898,1.6885607242584229,-20111.4765625,-20042.826171875,-40863.65625,40154.3046875,40161.32421875,-81052.5859375
899,1.729403018951416,-20207.857421875,-20091.90625,-40960.48046875,40299.765625,40306.3125,-81265.3984375
900,1.4608771800994873,-20198.6015625,-20081.619140625,-40971.44921875,40280.21875,40287.6171875,-81341.9375
901,1.5645533800125122,-20253.6953125,-20161.33984375,-41077.80078125,40415.03515625,40422.671875,-81496.78125
902,1.7955528497695923,-20320.43359375,-20193.216796875,-41183.1328125,40513.6484375,40520.9921875,-81689.21875
903,1.6837657690048218,-20330.48828125,-20200.9609375,-41242.85546875,40531.44921875,40538.2578125,-81766.8671875
904,1.4513676166534424,-20321.9765625,-20249.14453125,-41360.7734375,40571.12109375,40577.30859375,-82006.96875
905,1.674736499786377,-20409.033203125,-20315.04296875,-41394.5625,40724.078125,40730.015625,-82103.7890625
906,1.8468005657196045,-20466.72265625,-20305.33203125,-41497.90234375,40772.0546875,40778.62109375,-82300.84375
907,1.6163873672485352,-20456.87890625,-20375.736328125,-41501.6484375,40832.6171875,40840.31640625,-82326.5703125
908,1.8291773796081543,-20543.48046875,-20345.373046875,-41625.2109375,40888.8515625,40895.77734375,-82572.234375
909,1.652603268623352,-20486.4765625,-20372.080078125,-41702.4140625,40858.5546875,40865.4453125,-82659.3671875
910,1.750555157661438,-20551.09375,-20489.75,-41622.953125,41040.84375,41047.1640625,-82653.7109375
911,1.68880033493042,-20623.080078125,-20472.31640625,-41789.69140625,41095.3984375,41101.9453125,-82934.5390625
912,1.7681349515914917,-20671.67578125,-20607.48828125,-41936.4765625,41279.1640625,41285.8671875,-83094.0390625
913,1.9024337530136108,-20653.943359375,-20615.38671875,-41960.2734375,41269.328125,41276.80078125,-83197.5546875
914,1.8039988279342651,-20698.451171875,-20574.0390625,-42082.60546875,41272.4921875,41279.6171875,-83361.4296875
915,1.9061022996902466,-20707.9765625,-20632.208984375,-42192.68359375,41340.1875,41347.41796875,-83496.921875
916,2.0378241539001465,-20732.939453125,-20656.01953125,-42223.453125,41388.9609375,41396.3984375,-83644.8515625
917,2.2556610107421875,-20750.7578125,-20731.953125,-42343.359375,41482.7109375,41490.0625,-83804.515625
918,2.271174430847168,-20798.244140625,-20707.326171875,-42360.94140625,41505.5703125,41513.01953125,-83919.921875
919,2.135209560394287,-20833.23046875,-20801.19921875,-42426.71875,41634.4296875,41640.890625,-84040.359375
920,2.463433027267456,-20899.01171875,-20819.384765625,-42513.890625,41718.3984375,41725.3671875,-84238.6953125
921,2.4779019355773926,-20948.591796875,-20878.5,-42590.6171875,41827.09375,41834.65234375,-84394.375
922,2.423787832260132,-20972.21875,-20877.296875,-42709.60546875,41849.515625,41856.46875,-84602.234375
923,2.658517837524414,-21044.8046875,-20988.673828125,-42763.2109375,42033.4765625,42040.15234375,-84668.0
924,2.701673746109009,-21087.53515625,-20951.8203125,-42857.47265625,42039.35546875,42046.9765625,-84892.515625
925,2.6112630367279053,-21116.26171875,-21017.734375,-42853.53125,42133.99609375,42141.12890625,-84955.640625
926,2.8051443099975586,-21158.47265625,-21091.873046875,-43010.5078125,42250.34375,42257.34375,-85208.375
927,2.9092705249786377,-21197.44140625,-21091.3125,-43093.609375,42288.75390625,42295.9375,-85412.1484375
928,2.7731540203094482,-21214.10546875,-21161.9296875,-43188.7890625,42376.03515625,42383.28125,-85583.5390625
929,2.789982557296753,-21230.0,-21178.1953125,-43258.640625,42408.1953125,42415.4140625,-85714.34375
930,2.5235109329223633,-21249.466796875,-21174.74609375,-43314.68359375,42424.2109375,42431.71484375,-85856.34375
931,3.079497814178467,-21343.7265625,-21246.212890625,-43390.93359375,42589.9375,42597.22265625,-86044.3125
932,2.3958497047424316,-21335.416015625,-21281.890625,-43458.359375,42617.3046875,42623.67578125,-86107.859375
933,3.074864387512207,-21420.236328125,-21331.236328125,-43534.7578125,42751.47265625,42758.265625,-86303.21875
934,2.833613872528076,-21440.73046875,-21402.853515625,-43645.20703125,42843.5859375,42850.7734375,-86495.1328125
935,2.7929391860961914,-21500.923828125,-21419.37890625,-43688.04296875,42920.3046875,42926.66796875,-86633.796875
936,2.83777117729187,-21525.341796875,-21433.37890625,-43761.234375,42958.71875,42965.7421875,-86747.4921875
937,2.776991844177246,-21547.94140625,-21459.080078125,-43810.87890625,43007.0234375,43013.609375,-86857.0546875
938,2.6538944244384766,-21575.408203125,-21460.05859375,-43910.96875,43035.46875,43042.12109375,-86943.5703125
939,2.7649550437927246,-21678.046875,-21517.416015625,-43978.8828125,43195.4609375,43202.375,-87105.828125
940,2.83038592338562,-21722.759765625,-21606.69140625,-44094.33203125,43329.453125,43336.65234375,-87431.28125
941,2.5912623405456543,-21697.775390625,-21615.81640625,-44139.5390625,43313.59375,43320.02734375,-87514.8671875
942,2.5300190448760986,-21741.923828125,-21671.91015625,-44252.484375,43413.8359375,43420.359375,-87616.390625
943,2.4632439613342285,-21808.44921875,-21669.6171875,-44289.5703125,43478.06640625,43484.7109375,-87727.28125
944,2.33756160736084,-21833.5859375,-21718.453125,-44401.28125,43552.0390625,43558.74609375,-88001.203125
945,2.1771202087402344,-21891.935546875,-21775.69140625,-44316.41796875,43667.625,43673.7890625,-87968.359375
946,2.201146125793457,-21874.296875,-21790.5234375,-44527.1640625,43664.8203125,43670.55859375,-88224.59375
947,2.3497977256774902,-21992.890625,-21851.66796875,-44644.24609375,43844.55859375,43850.62890625,-88414.5
948,2.074808359146118,-21956.95703125,-21844.33984375,-44657.96484375,43801.296875,43807.44921875,-88487.9765625
949,2.0059375762939453,-22026.234375,-21925.8125,-44742.34375,43952.046875,43957.05859375,-88624.7421875
950,2.0417885780334473,-22100.01953125,-21898.90625,-44797.671875,43998.92578125,44005.16796875,-88758.5
951,1.9581317901611328,-22097.58984375,-21942.37109375,-44869.5,44039.9609375,44045.69921875,-88980.7734375
952,1.8572665452957153,-22122.60546875,-22013.25390625,-44993.6875,44135.859375,44141.58984375,-89119.046875
953,1.7869393825531006,-22167.76953125,-22037.201171875,-45014.12109375,44204.96875,44210.10546875,-89195.1484375
954,1.8471646308898926,-22205.09375,-22144.8515625,-45143.609375,44349.9453125,44357.359375,-89461.015625
955,1.8511594533920288,-22255.1328125,-22135.62109375,-45165.8984375,44390.75390625,44396.52734375,-89513.8515625
956,1.7843161821365356,-22273.35546875,-22187.599609375,-45196.36328125,44460.953125,44466.59765625,-89597.484375
957,1.5945663452148438,-22298.34375,-22098.296875,-45382.2578125,44396.640625,44403.19140625,-89922.9453125
958,1.9927973747253418,-22364.607421875,-22255.61328125,-45391.14453125,44620.21875,44626.7578125,-89971.1953125
959,1.8366163969039917,-22361.88671875,-22222.412109375,-45552.2109375,44584.296875,44591.99609375,-90106.765625
960,2.104226589202881,-22425.25390625,-22295.79296875,-45624.22265625,44721.046875,44729.4296875,-90255.4375
961,1.976106882095337,-22385.142578125,-22406.31640625,-45695.2734375,44791.4609375,44797.4609375,-90585.7109375
962,2.5152573585510254,-22494.59375,-22470.935546875,-45652.859375,44965.53125,44972.6484375,-90586.8515625
963,2.1889286041259766,-22490.91796875,-22436.90234375,-45885.21484375,44927.8203125,44935.5625,-90911.640625
964,2.587887763977051,-22580.55859375,-22569.0234375,-45911.0390625,45149.58203125,45157.484375,-91035.265625
965,2.644474983215332,-22625.599609375,-22566.6015625,-46039.0703125,45192.203125,45200.00390625,-91198.859375
966,2.859149217605591,-22673.958984375,-22632.46875,-46140.1484375,45306.4296875,45314.28125,-91396.484375
967,2.8366434574127197,-22706.484375,-22649.21875,-46189.47265625,45355.703125,45363.71875,-91605.75
968,2.9786264896392822,-22756.8046875,-22757.3203125,-46285.2265625,45514.125,45523.1328125,-91796.984375
969,3.0005404949188232,-22793.12890625,-22713.724609375,-46362.828125,45506.8515625,45515.50390625,-91865.703125
970,2.8888094425201416,-22822.78125,-22807.083984375,-46464.640625,45629.8671875,45637.6640625,-92108.484375
971,3.000047445297241,-22892.783203125,-22843.830078125,-46527.921875,45736.61328125,45745.12109375,-92279.828125
972,2.707085132598877,-22866.56640625,-22898.984375,-46586.50390625,45765.55078125,45773.78515625,-92258.328125
973,2.6294965744018555,-22889.890625,-22854.625,-46615.12890625,45744.515625,45752.16015625,-92112.5234375
974,2.451653003692627,-22854.25390625,-22712.83984375,-46588.2734375,45567.09375,45577.35546875,-92033.09375
975,2.179767608642578,-22868.9453125,-22789.2734375,-46736.83984375,45658.21875,45666.9140625,-92489.890625
976,2.1003894805908203,-22924.890625,-22873.80078125,-46869.01171875,45798.69140625,45810.72265625,-92755.4296875
977,2.2838733196258545,-22972.791015625,-22940.640625,-46895.859375,45913.4296875,45924.640625,-92869.4140625
978,2.1589062213897705,-23031.6484375,-22971.3671875,-46999.6640625,46003.015625,46013.671875,-93090.2890625
979,2.134087562561035,-23104.203125,-23065.80078125,-47112.984375,46170.00390625,46181.19921875,-93296.59375
980,2.0789363384246826,-23150.509765625,-23123.8984375,-47209.3515625,46274.40625,46284.26953125,-93489.921875
981,2.134864568710327,-23196.701171875,-23112.78125,-47287.8671875,46309.484375,46320.4140625,-93595.7578125
982,2.011465072631836,-23217.31640625,-23183.4140625,-47326.1484375,46400.73046875,46412.62890625,-93699.953125
983,1.7824076414108276,-23247.361328125,-23233.3828125,-47373.34375,46480.7421875,46492.91015625,-93888.953125
984,1.5375676155090332,-23322.390625,-23250.74609375,-47550.91796875,46573.13671875,46584.3359375,-94230.703125
985,1.4546489715576172,-23425.83984375,-23287.865234375,-47598.734375,46713.703125,46724.8125,-94249.234375
986,1.5070531368255615,-23484.22265625,-23294.1875,-47704.9453125,46778.41015625,46787.15625,-94454.4375
987,1.9950823783874512,-23488.705078125,-23354.83203125,-47779.34375,46843.5390625,46853.7890625,-94612.7265625
988,2.0579769611358643,-23562.234375,-23411.640625,-47876.7578125,46973.875,46982.80859375,-94877.125
989,2.2480673789978027,-23637.92578125,-23366.873046875,-47899.2890625,47004.796875,47013.63671875,-94941.9296875
990,2.2803282737731934,-23694.5703125,-23440.70703125,-48031.41015625,47135.27734375,47143.91015625,-95194.40625
991,2.3460209369659424,-23747.02734375,-23471.8828125,-48122.7734375,47218.91015625,47227.609375,-95341.421875
992,2.3414602279663086,-23781.822265625,-23476.203125,-48162.0390625,47258.0234375,47266.94140625,-95412.90625
993,2.534839630126953,-23843.69921875,-23521.1484375,-48215.17578125,47364.84765625,47373.40625,-95608.4296875
994,2.546926975250244,-23849.69921875,-23571.80078125,-48345.8203125,47421.5,47429.796875,-95815.75
995,2.5502097606658936,-23897.787109375,-23624.84765625,-48430.15625,47522.6328125,47530.8359375,-95906.703125
996,2.6672801971435547,-23927.40625,-23624.158203125,-48530.65625,47551.5625,47559.6875,-96053.484375
997,2.3326892852783203,-23815.384765625,-23652.37890625,-48595.7265625,47467.765625,47474.1640625,-96166.0703125
998,2.4383256435394287,-23866.80078125,-23728.9921875,-48613.875,47595.79296875,47602.62109375,-96319.96875
999,2.286604404449463,-23927.8203125,-23811.0859375,-48769.8203125,47738.90625,47746.2265625,-96512.546875
1000,2.433147668838501,-23984.86328125,-23831.93359375,-48818.296875,47816.796875,47824.08203125,-96613.1875
