index,l1_loss,gp_r,gp_h,loss1,loss2,loss3,z_e_l2,z_r_l2
19,2.0192036628723145,6.284810543060303,4.1519293785095215,20.160015106201172,-0.1979154199361801,10.534754753112793,1.515944242477417,11.22811222076416
20,1.8980772495269769,4.647944450378418,4.652860641479492,19.532833099365234,-0.08381712436676025,9.203557014465332,1.6568721532821655,10.524921417236328
21,1.5782861709594729,6.769182205200195,3.042795896530152,20.213489532470703,-0.2869855761528015,9.834878921508787,2.500818014144897,10.748257637023926
22,1.6017508506774902,5.860501766204834,4.25302791595459,19.128204345703125,-0.21831455826759336,10.08440399169922,0.7876279950141907,10.481948852539062
23,1.6644175052642822,5.5213279724121085,4.725139141082764,20.113819122314453,-0.2839249968528748,10.167519569396973,1.719320297241211,11.01986026763916
24,1.4181506633758545,6.3135271072387695,4.510032653808594,20.761552810668945,-0.4520991444587708,11.013910293579102,3.095998287200928,10.835222244262695
25,1.4297406673431396,8.644554138183594,6.6044158935546875,20.16903114318848,-0.4010904729366303,15.268840789794922,2.097952127456665,11.021332740783693
26,1.2675577402114868,7.439732551574707,6.480822563171388,18.66349601745605,-0.31727251410484314,14.013107299804688,1.2147225141525269,10.48412799835205
27,1.1595542430877686,9.390851974487305,6.74818229675293,18.97873878479004,-0.2541768550872803,16.258888244628903,1.195900321006775,11.08593463897705
28,1.2860424518585205,8.541451454162598,7.975035190582275,18.42470359802246,-0.20096854865550995,16.432605743408207,1.2575750350952148,10.351722717285156
29,1.099152684211731,11.983970642089846,7.36457633972168,22.231874465942386,-0.607196569442749,19.67812156677246,3.7010886669158936,11.74222469329834
30,1.4384350776672363,11.663108825683596,11.03067684173584,20.979419708251953,-0.3203602433204651,22.64707946777344,2.185099601745605,11.12123966217041
31,1.2389981746673584,16.036476135253903,10.264150619506836,23.420011520385746,-0.4121413826942444,26.335041046142567,5.418319225311278,11.631914138793945
32,1.481082320213318,8.762066841125487,5.636692523956299,21.361461639404297,-0.5243567824363708,14.740766525268555,1.891635060310364,11.870784759521484
33,1.6767321825027466,5.766571998596191,3.4558537006378174,22.963096618652344,-0.2957462966442108,9.342728614807127,4.323979377746582,11.753170013427734
34,1.3754469156265259,7.416046142578125,7.827552318572997,19.43350601196289,-0.3765622079372406,15.310514450073242,1.4241315126419067,11.23794174194336
35,1.3569166660308838,10.606715202331543,5.133806228637695,20.240629196166992,-0.2353470176458359,15.5404634475708,2.4607999324798584,11.267412185668945
36,1.164476990699768,9.702720642089844,4.699235916137695,21.03929328918457,-0.43823182582855225,14.51667594909668,2.6187338829040527,11.23036003112793
37,1.1544814109802246,11.401921272277832,8.040261268615723,19.5380916595459,-0.3790346384048462,19.731616973876953,1.5000133514404297,10.998157501220703
38,1.2118309736251829,16.325952529907227,11.125859260559082,20.48285675048828,-0.37871697545051575,27.19615173339844,3.10365891456604,10.795743942260742
39,1.1316423416137695,19.471778869628906,12.209918975830078,26.42453575134277,-0.7265586853027344,31.84636878967285,6.782061576843263,12.660590171813965
40,1.1557202339172363,16.305980682373047,8.22685432434082,20.899185180664066,-0.5596886873245239,24.928918838500977,2.497631072998047,11.23874568939209
41,1.4454519748687744,10.753162384033203,11.626127243041992,23.64146614074707,-0.5517824292182922,22.840251922607425,5.327493667602539,12.05027675628662
42,1.0859519243240356,12.05074405670166,11.208763122558594,23.38932991027832,-0.6226499676704407,23.50406646728516,5.271106719970703,11.732528686523438
43,1.0287635326385498,16.54195785522461,11.36900806427002,23.77914428710937,-0.4734373688697815,27.830780029296875,5.12318229675293,12.37689208984375
44,1.0190834999084473,14.33082389831543,9.101247787475586,20.75308990478516,-0.3606457710266113,23.505146026611328,2.039419412612915,11.609857559204102
45,1.1089231967926023,19.923141479492188,13.86609935760498,19.08606719970703,-0.3020872175693512,33.564701080322266,2.130018472671509,10.709602355957033
46,1.0708250999450684,17.973854064941406,11.52042293548584,20.680713653564453,-0.4919901192188263,29.61355972290039,2.9135532379150386,10.902956008911133
47,1.0764594078063965,18.612844467163086,10.743391036987305,19.046287536621094,-0.4677149653434754,29.7286376953125,1.430318832397461,10.446175575256348
48,0.9522435069084167,13.68208122253418,10.48618221282959,19.314685821533203,-0.4857136607170105,25.026424407958984,1.962788701057434,10.775760650634766
49,1.5855358839035034,15.034106254577635,22.663095474243164,23.24956130981445,-0.0940151959657669,38.363563537597656,3.5574922561645512,11.862213134765625
50,1.4683196544647217,18.412649154663086,24.62174224853516,47.49637222290039,0.06977254897356032,42.97797775268555,19.432109832763672,18.012672424316406
51,1.1196492910385132,40.04413604736328,51.66203308105469,22.108909606933594,-0.4063059687614441,90.97901916503906,4.113619327545166,11.640289306640625
52,1.2531821727752686,66.54862976074219,37.86362075805664,65.86123657226561,-1.4367933273315432,104.66697692871094,32.80286026000977,14.671987533569336
53,1.52931809425354,52.22480392456055,67.03313446044922,36.095516204833984,-0.44847989082336426,119.07720947265624,9.011295318603516,17.82884979248047
54,2.472250461578369,11.098423957824707,7.4706664085388175,54.72894287109375,-0.3957618474960327,18.944351196289066,22.9782829284668,18.018253326416016
55,1.9465358257293701,20.163042068481445,7.458056926727295,32.73876190185547,-0.4821692109107971,27.35903167724609,11.411598205566404,14.410642623901367
56,2.178909540176392,9.68942642211914,7.9575324058532715,45.01449966430664,-0.857590913772583,17.795570373535156,18.472728729248047,16.09902572631836
57,2.373075485229492,28.087425231933594,24.06429481506348,32.2615966796875,-0.5030433535575867,52.358741760253906,8.540899276733397,16.495420455932614
58,2.4490017890930176,40.87185287475586,17.834819793701172,31.948862075805664,-0.17146481573581696,59.1420783996582,9.219518661499023,15.024443626403807
59,2.3326022624969482,10.869914054870604,17.63131332397461,46.46694946289063,0.9387510418891908,28.044906616210927,19.50448226928711,17.85675048828125
60,2.4484176635742188,14.797341346740724,21.93671417236328,39.80217742919922,-0.43713539838790894,37.023193359375,16.904777526855472,15.720518112182615
61,2.337768316268921,23.54061508178711,11.22384262084961,54.63340759277344,-0.7591328620910645,34.969497680664055,26.026065826416016,14.42576789855957
62,2.2579402923583984,44.17935562133789,14.003398895263672,49.00586700439453,-0.4390498697757721,58.01582717895508,20.298377990722656,18.023910522460934
63,2.1161146163940434,24.080434799194336,23.43983268737793,25.635578155517567,-0.6862847805023193,47.8918342590332,5.935812473297119,11.800908088684082
64,1.9760122299194336,37.96838760375977,36.17129135131836,33.48575592041016,0.2310296595096588,73.97722625732422,11.869686126708984,14.654937744140625
65,2.00511121749878,13.4669189453125,19.773351669311523,30.723743438720703,-0.2766236066818237,33.845638275146484,10.12291431427002,12.397265434265135
66,2.1775798797607417,17.396970748901367,23.25814437866211,28.176156997680664,-0.22059912979602814,41.13158416748047,8.591290473937987,12.832891464233398
67,1.914786577224732,44.12653350830078,27.98906517028809,23.77578544616699,-0.3799904584884644,72.55705261230469,5.404332160949707,11.923215866088867
68,1.805275082588196,18.16991233825684,38.25547790527344,23.280160903930664,-0.20805872976779932,56.2447509765625,4.366316318511963,12.553252220153807
69,1.8688994646072388,25.07561492919922,16.45022964477539,26.580307006835927,-0.4845888614654541,41.4761962890625,7.724946975708008,11.623125076293945
70,1.8108687400817869,16.75975227355957,17.257848739624027,22.61286544799805,-0.4877411723136902,34.073352813720696,5.166182994842528,11.064902305603027
71,1.5630030632019043,27.158727645874023,27.970327377319336,21.25838279724121,-0.5197386145591736,55.53525161743164,3.0230774879455566,11.315828323364258
72,1.530524969100952,12.005290031433105,20.192739486694336,21.71358871459961,-0.2009046524763108,32.159507751464844,3.911728382110596,11.016229629516602
73,1.6402686834335327,19.20638084411621,17.34737777709961,20.725439071655273,-0.2677794694900513,36.76959228515625,3.3121106624603267,10.94955348968506
74,1.6440750360488892,19.069446563720703,10.456019401550293,21.635303497314453,-0.3010225296020508,29.74136734008789,3.283329963684082,11.347532272338867
75,1.4954041242599487,11.58146858215332,14.59087085723877,19.99160385131836,-0.28138870000839233,26.19595718383789,2.0836896896362305,11.121367454528807
76,1.6352880001068115,23.81777381896973,13.580771446228027,19.431833267211914,-0.3786335587501526,37.53240585327149,2.4303622245788574,10.539690017700195
77,1.6104387044906616,12.210442543029785,12.797578811645508,19.618629455566406,-0.4803745746612549,25.26412582397461,2.009570837020874,10.50177001953125
78,1.4302797317504885,15.20317268371582,8.610232353210451,19.77004814147949,-0.3588629364967346,23.998931884765625,2.0554287433624268,10.80858039855957
79,1.596329927444458,14.77313232421875,7.23496675491333,18.785545349121094,-0.2841363549232483,22.06898498535156,1.8403213024139404,10.410943031311037
80,1.5004518032073977,16.01563835144043,9.666780471801758,18.95212173461914,-0.3720901906490326,25.811601638793945,1.6418190002441406,10.578304290771484
81,1.3047136068344116,11.198582649230957,8.933151245117188,17.97894287109375,-0.35830822587013245,20.224727630615234,1.5577726364135742,10.100488662719727
82,1.3755781650543213,8.01461124420166,13.709604263305664,18.8895206451416,-0.4359093904495239,21.905731201171875,1.434149980545044,10.392496109008787
83,1.5189200639724731,5.791252136230469,11.974855422973633,19.09834289550781,-0.3527376651763916,17.810022354125977,1.988121747970581,10.79235553741455
84,1.4464905261993408,8.363875389099121,7.956600666046143,18.68377685546875,-0.3734889030456543,16.425161361694336,1.1958117485046391,10.37131404876709
85,1.4231692552566528,7.057681083679199,6.52193546295166,18.702167510986328,-0.4849762618541718,13.847943305969238,1.9239909648895264,10.749748229980467
86,1.4504959583282468,5.051688194274902,6.637956619262695,19.34768295288086,-0.3792003393173218,11.720541000366213,2.442880630493164,10.753427505493164
87,1.3246184587478638,5.74705696105957,6.383816242218018,19.44614028930664,-0.388026624917984,12.16878890991211,1.882374882698059,11.09712028503418
88,1.2737481594085691,6.3653740882873535,5.825836658477782,18.442338943481445,-0.4519585072994232,12.394807815551758,1.5419052839279177,10.204968452453613
89,1.4095711708068848,5.1244778633117685,7.585216045379639,18.615291595458984,-0.4488388001918793,12.687058448791506,2.494513511657715,10.411194801330566
90,1.4370477199554443,8.486926078796388,6.3990983963012695,19.97783851623535,-0.453316181898117,14.864388465881348,2.5181941986083984,10.689125061035156
91,1.36176598072052,6.5746612548828125,5.160286903381348,18.579673767089844,-0.35728347301483154,11.727468490600586,1.9088778495788568,10.33515739440918
92,1.2193430662155151,5.575325965881348,5.154855728149414,19.658775329589844,-0.4646603465080261,10.94709587097168,2.3350272178649902,10.759672164916992
93,1.1565459966659546,6.360720634460449,5.48160982131958,19.284029006958008,-0.3937920033931732,11.796037673950195,1.6046645641326904,11.014095306396484
94,1.239324688911438,5.172483921051025,3.596991539001465,19.61250114440918,-0.4119544327259064,8.763614654541017,1.9476790428161617,11.06453800201416
95,1.2395130395889282,4.875044822692871,2.9505598545074463,18.919261932373047,-0.4112729430198669,7.902863502502441,1.6719518899917605,10.694303512573242
96,1.1825655698776243,5.0169339179992685,3.245836973190308,18.361610412597656,-0.4031819999217987,8.301486968994139,1.5372766256332395,10.628097534179688
97,1.3027793169021606,3.094679117202759,3.231999397277832,18.424888610839844,-0.4503620564937592,6.37470817565918,1.5567059516906738,10.548492431640623
98,1.1230486631393433,4.638778209686278,3.794101476669312,17.456214904785153,-0.4288249313831329,8.477959632873535,1.482015609741211,10.183515548706056
99,1.069247484207153,4.8860578536987305,3.582932949066162,19.42806625366211,-0.5080397725105286,8.643689155578612,1.8703688383102417,10.742033004760742
100,1.0548958778381348,4.2122511863708505,3.931978940963745,18.525297164916992,-0.447192132472992,8.141016960144043,1.2947232723236084,10.641504287719727
101,0.9575169682502748,5.494391918182373,3.747150182723999,17.580629348754886,-0.37053036689758295,9.206857681274414,1.3507978916168213,10.049846649169922
102,0.9828281402587892,4.207730770111084,3.28787899017334,17.44675064086914,-0.38012075424194336,7.65887451171875,1.2643998861312866,10.085943222045898
103,0.9850772619247437,5.616978168487549,3.400134801864624,18.356752395629886,-0.38464394211769104,9.124673843383787,1.456029176712036,10.701045036315918
104,0.95074200630188,3.7274703979492174,3.406358480453491,18.207294464111328,-0.40092793107032776,7.114333152770996,1.664764404296875,10.706042289733887
105,1.0069952011108398,4.778244495391847,3.739416122436523,18.254638671875,-0.3880830705165863,8.478931427001951,1.7273404598236084,10.614253044128418
106,0.9980511665344238,3.7672295570373535,3.3850419521331787,18.488672256469727,-0.4686679542064667,7.3408851623535165,1.5134761333465576,10.707841873168944
107,0.9962776899337769,4.419127941131592,3.5331976413726807,18.3772087097168,-0.4260572195053101,8.041841506958008,2.2794108390808105,10.51688003540039
108,1.0093854665756226,2.851527452468872,3.569329261779785,18.28885269165039,-0.4150516390800476,6.539553642272949,1.9524289369583128,10.39201831817627
109,0.9356157779693604,6.108279705047607,3.19651198387146,17.82181167602539,-0.3657386004924774,9.34637451171875,1.7992994785308838,10.484179496765137
110,0.9714165329933168,4.512543201446533,2.620929002761841,18.32710838317871,-0.36450818181037903,7.09603214263916,1.6004488468170166,10.736270904541016
111,0.9276641011238098,4.052464008331299,2.75950574874878,18.369281768798828,-0.4792625308036804,6.890908718109131,1.2602777481079102,10.583477020263672
112,0.9610397219657898,3.319376230239868,2.683828353881836,18.4835147857666,-0.4273737072944641,6.108348846435548,1.6120097637176514,10.67740249633789
113,0.8008656501770021,3.989065408706665,2.9442176818847656,18.306072235107425,-0.4400283396244049,7.18231725692749,1.1241724491119385,10.6231689453125
114,0.9313215017318726,5.442088603973389,3.409348964691162,18.223154067993164,-0.3133796155452728,8.605302810668945,1.6717958450317385,10.381372451782227
115,0.8555179834365845,4.55369234085083,4.198740005493163,18.32335090637207,-0.37429425120353693,8.741820335388184,1.788270354270935,10.6666898727417
116,0.8823409080505371,5.875245094299316,3.918307304382324,19.041522979736328,-0.4516614377498626,9.949577331542967,1.2826762199401855,10.772160530090332
117,0.8015434741973877,5.572947978973389,3.961425304412842,17.958450317382812,-0.3265646696090698,9.52256965637207,0.9780868887901306,10.412221908569336
118,0.7607949376106262,4.0055527687072745,3.82723069190979,18.27667236328125,-0.34803560376167303,7.897391319274902,1.3266927003860474,10.918274879455566
119,0.7582188844680786,7.747165203094482,4.428985118865967,18.520471572875977,-0.34358587861061096,12.321123123168945,1.1589938402175903,11.047008514404297
120,0.8663877844810486,5.606526851654053,4.771493911743164,18.723264694213867,-0.2367134392261505,10.216854095458984,2.2062697410583496,10.841487884521484
121,0.7540856599807739,5.442496299743652,4.3480224609375,19.110515594482425,-0.3703761100769043,9.952411651611328,1.9134128093719482,11.128244400024414
122,1.0013290643692017,6.294389724731445,5.413993835449219,19.028038024902344,-0.2862142324447632,11.409268379211426,2.1234571933746342,11.047562599182127
123,0.7834181785583496,5.544636249542236,4.878056526184082,19.049339294433594,-0.34902819991111755,10.523079872131348,3.1928133964538574,10.43441390991211
124,0.8283803462982178,6.90701150894165,4.5552849769592285,18.746753692626953,-0.5057870745658875,11.709308624267578,1.4520387649536133,10.926822662353516
125,1.3162003755569458,5.394725322723389,5.858941078186035,24.59218978881836,-0.30663108825683594,11.31570816040039,6.346527099609375,12.3537015914917
126,0.96709543466568,7.472065448760986,5.015283584594727,20.230987548828125,-0.3204289972782135,12.558509826660154,3.0825142860412598,11.767051696777346
127,1.030470609664917,7.642867088317871,5.078245639801025,19.648582458496094,-0.30772995948791504,12.731203079223633,2.1749558448791504,11.275605201721193
128,1.0001827478408811,7.62310266494751,5.950715065002441,18.56798553466797,-0.2641116976737976,13.556215286254885,1.5397394895553589,10.779948234558104
129,0.9788179397583008,7.853414535522461,5.795542240142822,19.04547119140625,-0.28056594729423523,13.422725677490234,1.4279625415802002,11.037620544433594
130,0.9002341032028198,7.600047588348389,6.302157878875732,17.978464126586914,-0.35396766662597656,13.9898681640625,1.74284565448761,10.102333068847656
131,0.8446813821792603,10.114675521850586,6.122293949127197,18.409931182861328,-0.3776923418045044,16.468961715698242,1.6581584215164185,10.901413917541504
132,0.953880488872528,9.541577339172363,9.263154983520508,18.818166732788086,-0.2407318651676178,18.484722137451172,1.851043462753296,11.052288055419922
133,0.6987515687942505,17.281457901000973,10.584556579589844,18.885448455810547,-0.4586591124534607,27.94575119018555,1.9507529735565183,10.712966918945312
134,0.8447843194007874,8.384875297546388,10.145480155944824,18.587909698486328,-0.4650954604148865,19.07541847229004,1.0278786420822144,10.6788911819458
135,1.1590347290039062,16.083250045776367,13.719219207763672,19.147876739501953,-0.189080148935318,29.353458404541016,2.054371833801269,11.049457550048828
136,0.8016499876976013,15.21662712097168,14.01546573638916,21.770305633544922,-0.5220180749893188,29.24305725097656,3.6971406936645512,11.719629287719727
137,0.9058814644813538,31.515159606933594,19.0843505859375,18.846338272094727,-0.4269571900367737,50.389122009277344,2.4689695835113525,10.42979621887207
138,0.7638573050498962,21.08348655700684,18.466642379760746,20.57997131347656,-0.5135137438774109,39.66539764404297,2.877970695495605,11.18588924407959
139,0.785384476184845,28.45574951171875,22.24485969543457,18.066038131713867,-0.4963409900665283,51.33557510375977,1.503024339675903,10.552478790283203
140,1.13406503200531,33.281944274902344,28.29296493530273,21.54755401611328,-0.10015034675598143,59.96202850341797,4.0283470153808585,11.508832931518555
141,0.8143246173858643,40.03582763671875,29.128665924072266,50.48755264282226,-1.198663353919983,69.19915008544922,17.380674362182614,21.00141143798828
142,0.925987720489502,32.414669036865234,19.059335708618164,29.676654815673828,-0.6287895441055298,52.18903350830078,8.54603385925293,12.80387020111084
143,1.7009879350662231,27.7884464263916,15.216082572937012,26.98888969421387,-0.0008233338594436648,43.494537353515625,6.1864891052246085,14.213518142700195
144,1.3136460781097412,13.148300170898438,12.6451997756958,23.772388458251953,-0.2342284321784973,26.06933403015137,3.632649421691896,14.157464981079102
145,1.1150879859924316,24.047321319580078,14.04406452178955,23.281068801879893,-0.33061182498931885,37.8502197265625,5.440881729125977,12.640054702758787
146,1.0815484523773191,13.09005355834961,10.843689918518066,20.397663116455078,-0.25082504749298096,23.448619842529297,1.8202306032180784,11.520161628723145
147,0.9883273243904114,11.57789421081543,9.94878387451172,20.22064971923828,-0.3347445428371429,21.20841407775879,1.657867431640625,11.463150024414062
148,0.8711526393890381,18.256715774536133,11.372109413146973,20.091514587402344,-0.4524452984333038,29.75251770019531,1.724058985710144,11.37189483642578
149,0.8779439926147461,10.748218536376953,7.960373401641848,18.979114532470703,-0.4082497358322144,19.06766700744629,2.130474090576172,10.64576244354248
150,1.2189843654632568,12.210286140441895,11.58548641204834,21.708053588867188,-0.34735339879989624,23.68232727050781,2.7922110557556152,12.020474433898926
151,0.9294325113296508,11.101140975952148,8.250627517700195,20.873477935791016,-0.3626486361026764,19.255504608154297,3.668556451797485,11.080852508544922
152,0.9558696150779724,13.923624992370605,11.850152015686035,19.239479064941406,-0.4957830905914306,26.03661727905273,1.5368280410766602,10.861617088317873
153,1.0341994762420654,16.543624877929688,14.664678573608398,19.878496170043945,-0.3751378357410431,31.06495475769043,1.9650518894195559,11.23564624786377
154,0.8836076259613037,22.40749740600586,17.205970764160153,21.01614570617676,-0.4948112070560455,39.604698181152344,3.8981575965881348,11.321746826171875
155,0.8843486905097961,18.40932273864746,15.625072479248047,19.03015899658203,-0.40646564960479736,33.96142578125,2.010295867919922,11.038185119628906
156,0.863627552986145,35.23244857788086,16.561338424682614,19.02806854248047,-0.3380627036094665,51.64022827148438,2.1856458187103267,11.283589363098145
157,0.6834912896156311,16.066307067871097,13.15566635131836,18.96741485595703,-0.3988931179046631,29.118877410888672,1.4060931205749512,11.023536682128906
158,0.8212215304374695,10.204203605651855,8.511781692504883,18.37998390197754,-0.4094971716403961,18.76999855041504,1.4241455793380735,10.782099723815918
159,0.8486003279685974,6.02725076675415,7.989804744720459,17.813064575195312,-0.37026578187942505,14.0577392578125,1.3945990800857544,10.654520034790039
160,0.7914104461669922,12.702592849731445,8.96195125579834,18.48688125610352,-0.3894885778427124,21.75926971435547,1.0366691350936892,10.802998542785645
161,0.8046239614486694,12.500924110412598,9.018449783325195,17.987552642822266,-0.26499223709106445,21.5274600982666,1.1062166690826416,10.622989654541016
162,0.722229540348053,13.755620956420898,6.936495780944824,18.25084114074707,-0.3399568200111389,20.707805633544922,1.0834461450576782,10.89666748046875
163,0.7282422780990601,9.28431224822998,9.119485855102539,17.122495651245114,-0.4119542837142944,18.435466766357425,1.3398473262786863,10.177484512329102
164,0.7451077699661255,10.906452178955078,9.761680603027344,18.03400421142578,-0.3801309466362,20.63847541809082,1.0322092771530151,10.508065223693848
165,0.6970573663711548,11.572776794433596,10.496236801147461,18.09510803222656,-0.3721573650836945,22.171173095703125,1.2503466606140137,10.721893310546877
166,0.7347862720489502,7.879935264587402,10.798402786254883,18.219343185424805,-0.3775418698787689,18.78040313720703,0.9512243270874025,10.502050399780273
167,0.7549258470535278,7.08604097366333,9.618775367736816,18.06218719482422,-0.28148385882377625,16.682586669921875,1.2363717555999756,10.823922157287598
168,0.6742760539054871,11.853931427001953,10.37290096282959,18.459571838378906,-0.3507400155067444,22.279136657714844,1.2615902423858645,10.837013244628906
169,0.7491698265075684,8.162286758422853,11.48837947845459,18.65348625183105,-0.3410320281982422,19.68055725097656,1.3119051456451416,11.041707992553713
170,0.8197843432426453,9.630837440490724,10.222271919250488,18.406131744384766,-0.330678254365921,19.862525939941406,1.4749258756637567,10.46560764312744
171,0.7296469807624817,7.48838472366333,9.435148239135742,18.24603080749512,-0.35854336619377136,17.008037567138672,1.3027371168136597,10.800576210021973
172,0.7449834942817688,7.790841579437256,10.22110652923584,18.117679595947266,-0.25017815828323364,17.70632553100586,1.3348816633224487,10.514115333557127
173,0.6834723949432373,11.268783569335938,10.260523796081543,20.11914825439453,-0.3180220723152161,21.434043884277344,3.216909170150757,10.992225646972656
174,0.7691746950149536,6.99952507019043,10.599863052368164,18.960330963134766,-0.44842177629470825,18.04372215270996,2.292402029037476,10.319485664367676
175,1.496816635131836,10.655365943908693,15.89927864074707,21.11437225341797,-0.3835545778274536,26.35448837280273,2.9128751754760738,11.424870491027832
176,0.7624843716621399,10.411956787109377,12.648560523986815,22.76757621765137,-0.32490232586860657,22.75800704956055,5.209963321685791,11.419983863830565
177,0.6908857226371765,17.14084243774414,11.752619743347168,19.080730438232425,-0.4647303223609924,29.032329559326172,0.9346778392791748,11.073144912719727
178,0.9400842189788818,12.477806091308596,9.987914085388184,20.073354721069336,-0.4021309018135071,22.172088623046875,2.477506399154663,11.15440273284912
179,0.7533893585205078,14.39085865020752,9.551900863647461,19.888080596923828,-0.5186487436294556,23.82253456115723,2.472977876663208,11.031312942504883
180,0.7391849756240845,15.134550094604492,11.738922119140625,18.77462387084961,-0.5424671769142151,27.15913009643555,1.7655322551727295,10.71646499633789
181,1.026387095451355,15.4254732131958,21.164459228515625,19.674365997314453,-0.2218889445066452,36.017452239990234,2.54424786567688,10.863333702087402
182,0.6850615739822388,12.948939323425293,11.282161712646484,24.059165954589844,-0.4965483844280243,24.052356719970703,6.6007399559021,11.29952907562256
183,0.7415181994438171,14.018341064453125,9.592572212219238,18.59618377685547,-0.551217794418335,23.993303298950195,1.3479669094085691,10.30372142791748
184,0.9596485495567322,24.084014892578125,13.228399276733398,20.193153381347656,-0.4996249973773956,37.081214904785156,3.0648038387298584,11.00109577178955
185,0.6678134202957153,21.464244842529297,12.151572227478027,20.8894157409668,-0.5107297897338867,33.43891143798828,3.8726696968078613,10.772048950195312
186,0.6757378578186035,13.434226036071776,15.31865692138672,18.761173248291016,-0.5196327567100525,28.914997100830078,2.5025410652160645,10.760212898254396
187,0.7377470135688782,14.261119842529295,13.01116943359375,18.383838653564453,-0.38788041472435,27.302963256835927,1.6744427680969238,10.831595420837402
188,0.7613763809204102,12.3848237991333,12.572574615478516,18.9617862701416,-0.31186923384666443,24.68888854980469,1.770083785057068,11.306647300720215
189,0.7097632884979248,9.948591232299805,12.182355880737305,18.496471405029297,-0.4589287638664246,22.080373764038086,1.073606252670288,10.638747215270996
190,0.8037251830101013,16.34598159790039,9.791170120239258,18.914081573486328,-0.3925021290779114,26.160558700561523,2.1287951469421387,10.568777084350586
191,0.7620680332183838,11.825270652770994,10.708924293518066,18.14638900756836,-0.35760730504989624,22.53091812133789,1.2347824573516846,10.493612289428713
192,0.6776774525642395,11.307135581970215,9.92837619781494,18.242488861083984,-0.26291707158088684,21.202411651611328,1.1364234685897827,11.067055702209473
193,0.6927706003189087,14.10257339477539,10.210339546203613,18.778484344482425,-0.35309863090515137,24.43301773071289,1.2955410480499268,11.161165237426758
194,0.724050760269165,9.683131217956543,10.815357208251953,17.795513153076172,-0.3584949970245361,20.481496810913086,1.6102303266525269,10.877321243286133
195,0.6900619268417358,8.025102615356445,9.907994270324707,17.73504638671875,-0.38314706087112427,17.958662033081055,1.465697169303894,10.400076866149902
196,0.7488614320755005,10.57828140258789,8.360302925109862,17.408466339111328,-0.21855224668979645,18.893898010253906,1.3148221969604492,10.225668907165527
197,0.7016145586967468,10.322103500366213,8.978212356567383,17.440847396850586,-0.2916287183761597,19.426624298095703,1.1950931549072266,10.200167655944824
198,0.7793618440628052,10.077390670776367,7.804993629455566,17.109333038330078,-0.3050430119037628,17.909332275390625,1.757466197013855,10.358041763305664
199,0.6142407059669495,10.933538436889648,9.947376251220703,17.90260887145996,-0.315450131893158,21.022052764892575,1.1820026636123655,10.704212188720703
