index,mmd_score,std
1,2.063737487792969,0.01386855140771572
5,1.408593511581421,0.02579362888055144
10,1.2357805728912354,0.02329479735309984
15,1.1374876856803895,0.011629089391460354
20,1.1344096541404725,0.012563411901089784
25,1.0183813214302062,0.012727517365101984
30,0.9524597704410552,0.004060207010430732
35,0.9610388934612274,0.012431240807795872
40,1.0541919827461244,0.01524414058384987
45,1.0871466755867003,0.010158905761926356
50,1.1061936259269711,0.009693364581926862
55,1.1255313396453857,0.012097914679862608
60,1.1477129101753234,0.012895730030111496
65,1.1527783036231996,0.009357746820744904
70,1.1638583898544312,0.009307385108694305
75,1.18797048330307,0.00682586267152911
80,1.1666707396507263,0.012963240570399577
85,1.142119014263153,0.006998173119968051
90,1.1622760891914368,0.009453087851485428
95,1.1698603987693788,0.00777480284771302
100,1.1629276871681213,0.00884393824487287
