index,mmd_score,std
1,3182.8177923387098,59.53009623203164
2,2686.9304435483873,59.54031216048729
3,3212.8543346774195,67.59335542825762
4,3060.34375,75.1633344356663
5,2358.2706653225805,52.102252933660594
6,2232.4947076612907,73.48107208664986
7,2113.905745967742,53.90263758750754
8,2292.808215725807,69.37274141984399
9,1782.9405241935485,75.66538644785437
10,1863.272429435484,61.77402297791493
11,1703.8389616935485,62.107789568108814
12,1638.6736391129032,65.61369884852543
13,1549.6905241935485,69.98496062059003
14,1648.438004032258,85.49240218336513
15,1360.6378528225807,38.39150348872856
16,1204.8651713709678,34.797693379883086
17,1400.8283770161293,65.03651918342183
18,1164.5912298387098,40.10260623208279
19,1186.8450100806454,37.26301471789885
20,1251.7626008064515,56.9248920218025
21,1042.6328125,34.05407519227267
22,911.9037298387095,39.919181963512266
23,845.930191532258,41.146877107497076
24,978.5506552419356,31.75998291022087
25,929.3417338709676,33.8085405645468
26,794.5567036290323,30.22063907453193
27,900.1207157258065,36.05302299570968
28,632.2404233870968,18.304716484208654
29,651.1181955645161,12.141957182078727
30,590.9901713709677,20.464254974724273
31,594.5209173387096,23.48579399109512
32,652.867691532258,18.67108956157405
33,540.5821572580645,14.184499817366035
34,587.4780745967741,18.114977285919466
35,469.1640625,14.122365134994727
36,461.7699092741937,15.658526995941072
37,490.85609879032256,15.002782069528587
38,441.780997983871,14.761937669245734
39,600.727066532258,14.783944478958144
40,485.88608870967744,16.331348115517663
41,411.4037298387097,9.910344745870407
42,470.13886088709677,11.36644048009189
43,410.50831653225805,8.646372191506225
44,401.57736895161287,6.9917840916087055
45,399.1318044354838,14.111067838512973
46,407.031502016129,10.81705327444782
47,393.0040322580645,9.131292173590998
48,374.1197076612903,5.8002212659056775
49,352.42666330645164,6.137374866583957
50,374.8258568548387,9.34696664116177
51,403.72580645161287,8.17164889831616
52,365.37575604838713,7.0427291565133165
53,369.9198588709677,4.7766188946151145
54,359.4566532258065,6.4024994061732245
55,362.5960181451613,8.517509839831016
56,378.117439516129,11.616061521129739
57,361.01486895161287,6.029613191766264
58,345.1073588709677,4.628870215772426
59,367.24546370967744,6.3754517761040725
60,375.9707661290323,5.929786481563822
61,352.2381552419355,7.623550526643947
62,355.0965221774193,7.104890698049295
63,372.1577620967742,10.558655488823597
64,359.4571572580645,5.97195517020783
65,344.22177419354836,5.631468888008556
66,427.36013104838713,8.446035730881372
67,333.47832661290323,12.905463728835196
68,340.27016129032256,8.736036079610681
69,351.8379536290323,4.850154635819597
70,345.9853830645162,8.80791783310426
71,408.60761088709677,14.078389914022862
72,353.13760080645164,4.953584433369652
73,355.97177419354836,5.996639530078694
74,369.3603830645162,10.452344587169488
75,381.7628528225807,6.5149407930689405
76,365.6416330645162,6.578654903298283
77,367.31073588709677,5.867618140963677
78,348.0536794354838,3.9142327573617597
79,358.7300907258065,9.500963096576864
80,401.3374495967742,7.569491606433988
81,347.344002016129,7.16732621205022
82,377.3271169354838,9.407455426999023
83,371.077620967742,9.473779512703564
84,365.1754032258065,6.553468247507486
85,359.42918346774195,6.1230041978251455
86,348.35761088709677,7.072859574433499
87,345.2323588709677,8.367371197785825
88,363.132308467742,6.392151328108362
89,356.0088205645162,9.873212717725515
90,357.750252016129,9.125658079174839
91,364.1161794354838,8.755665712436405
92,384.22177419354836,7.211680464954719
