index,mmd_score,std
1000,0.8763582766056061,0.006272373546366656
5000,0.8671238660812378,0.008895551148057753
10000,1.1892720818519589,0.012017878800396608
15000,1.3159976363182069,0.0104474722038354
20000,1.1440955877304078,0.005365980550496781
25000,0.8442762911319732,0.0077783875527767206
30000,0.8679221987724304,0.004990171854035421
35000,0.8607972860336304,0.008350197572386439
40000,0.8674138724803925,0.0068197202554455705
45000,0.8775297343730927,0.007494223053368019
50000,0.7908517777919769,0.007226246922569269
55000,0.7428790271282196,0.004839744662102401
60000,0.7731942534446716,0.006759517625089955
65000,0.7639612615108492,0.00558534099891524
70000,0.7306900501251221,0.007440697677495225
75000,0.7162380933761596,0.006627689887117903
80000,0.7513542652130127,0.007592617811079355
85000,0.7830901980400086,0.009795388070369141
90000,0.7284853458404541,0.008778718239030783
95000,0.7645861327648162,0.0033811558323217656
100000,0.7431452095508575,0.005717278546450866
105000,0.7346546590328217,0.004833044402249987
110000,0.7751749157905579,0.005360140233548888
115000,0.7361616730690003,0.008112914624440219
120000,0.729211300611496,0.006715017450790533
125000,0.7226369321346283,0.0061905531419730936
130000,0.711791354417801,0.00473408090341032
135000,0.7537117183208466,0.007196513169116653
140000,0.7568289875984192,0.007998512827487052
145000,0.7301826119422913,0.007218052227680867
150000,0.7458444595336914,0.007342397014201553
155000,0.8257709622383118,0.00651587616084899
160000,0.7431395828723908,0.007911084671360192
165000,0.7275481462478638,0.006833335877229135
170000,0.7395690202713012,0.008754408863799459
175000,0.7101016938686371,0.0077811490618735065
180000,0.7258297622203826,0.007310252797451886
185000,0.7655941843986511,0.0033792760942061755
190000,0.7821094155311584,0.004469956452611395
195000,0.8370523810386657,0.006393082748354246
200000,0.7173362910747528,0.005313939651743944
